Reward
641.0
382.0
879.0
611.0
616.0
692.0
634.0
558.0
1107.0
503.0
344.0
675.0
632.0
325.0
781.0
970.0
932.0
217.0
549.0
822.0
967.0
1141.0
706.0
1169.0
550.0
801.0
360.0
589.0
516.0
606.0
610.0
600.0
798.0
934.0
721.0
779.0
525.0
594.0
809.0
531.0
883.0
842.0
552.0
488.0
780.0
421.0
1221.0
745.0
553.0
636.0
885.0
693.0
456.0
1040.0
451.0
928.0
303.0
420.0
489.0
792.0
503.0
282.0
968.0
1485.0
382.0
378.0
680.0
619.0
421.0
936.0
1263.0
658.0
398.0
349.0
484.0
509.0
1321.0
842.0
840.0
996.0
1103.0
701.0
701.0
798.0
807.0
534.0
387.0
759.0
966.0
546.0
603.0
450.0
612.0
693.0
576.0
420.0
568.0
541.0
819.0
932.0
506.0
884.0
237.0
1072.0
760.0
612.0
588.0
1180.0
1142.0
735.0
1088.0
390.0
703.0
612.0
462.0
903.0
408.0
420.0
475.0
822.0
875.0
546.0
546.0
861.0
907.0
1157.0
1482.0
441.0
616.0
607.0
336.0
433.0
548.0
801.0
454.0
833.0
849.0
759.0
639.0
555.0
1076.0
882.0
737.0
687.0
546.0
716.0
257.0
590.0
646.0
427.0
425.0
974.0
1053.0
631.0
315.0
588.0
799.0
811.0
318.0
693.0
611.0
525.0
596.0
590.0
925.0
949.0
782.0
507.0
1220.0
666.0
618.0
491.0
889.0
687.0
742.0
511.0
1050.0
449.0
651.0
492.0
472.0
567.0
512.0
546.0
843.0
364.0
657.0
905.0
756.0
660.0
665.0
507.0
886.0
721.0
712.0
872.0
196.0
744.0
966.0
679.0
343.0
511.0
535.0
884.0
927.0
656.0
1112.0
788.0
498.0
559.0
462.0
489.0
614.0
469.0
621.0
552.0
1029.0
402.0
882.0
777.0
379.0
325.0
820.0
822.0
992.0
779.0
840.0
575.0
578.0
646.0
1014.0
676.0
829.0
1155.0
1134.0
549.0
1216.0
968.0
349.0
1217.0
1008.0
1027.0
614.0
911.0
693.0
632.0
974.0
630.0
1004.0
636.0
800.0
1017.0
432.0
641.0
420.0
850.0
576.0
507.0
624.0
526.0
735.0
462.0
513.0
1102.0
1122.0
526.0
696.0
539.0
740.0
534.0
273.0
735.0
1033.0
484.0
328.0
714.0
952.0
604.0
490.0
535.0
1050.0
717.0
573.0
708.0
1815.0
673.0
825.0
567.0
359.0
532.0
708.0
441.0
846.0
865.0
593.0
404.0
465.0
444.0
620.0
840.0
758.0
578.0
819.0
1200.0
414.0
1034.0
525.0
699.0
1029.0
468.0
445.0
414.0
741.0
546.0
883.0
867.0
1081.0
537.0
277.0
486.0
504.0
570.0
509.0
765.0
342.0
402.0
970.0
742.0
548.0
804.0
444.0
934.0
1168.0
626.0
769.0
865.0
618.0
346.0
319.0
525.0
441.0
624.0
457.0
572.0
948.0
864.0
384.0
378.0
334.0
826.0
759.0
1036.0
693.0
568.0
315.0
956.0
633.0
363.0
1095.0
1029.0
1288.0
402.0
405.0
661.0
889.0
382.0
926.0
989.0
660.0
378.0
1117.0
570.0
948.0
298.0
491.0
741.0
900.0
525.0
720.0
504.0
399.0
428.0
784.0
861.0
490.0
567.0
305.0
971.0
738.0
678.0
462.0
611.0
511.0
652.0
447.0
612.0
617.0
672.0
549.0
1186.0
718.0
765.0
924.0
782.0
507.0
658.0
525.0
294.0
551.0
798.0
1085.0
799.0
749.0
530.0
602.0
994.0
518.0
610.0
993.0
976.0
1040.0
1002.0
553.0
970.0
990.0
401.0
586.0
309.0
443.0
340.0
983.0
1141.0
777.0
703.0
674.0
450.0
678.0
861.0
1082.0
575.0
657.0
1074.0
315.0
830.0
588.0
805.0
737.0
620.0
425.0
934.0
508.0
779.0
638.0
693.0
991.0
573.0
364.0
1156.0
687.0
438.0
693.0
232.0
525.0
381.0
534.0
865.0
872.0
787.0
618.0
483.0
325.0
427.0
252.0
658.0
1076.0
660.0
1254.0
506.0
677.0
745.0
952.0
714.0
852.0
777.0
462.0
715.0
756.0
1418.0
234.0
602.0
454.0
1057.0
955.0
321.0
995.0
509.0
1225.0
488.0
864.0
442.0
760.0
489.0
783.0
748.0
1014.0
512.0
373.0
609.0
739.0
1344.0
803.0
278.0
784.0
716.0
284.0
632.0
882.0
1101.0
845.0
1428.0
1297.0
504.0
854.0
781.0
714.0
399.0
507.0
661.0
903.0
239.0
484.0
1220.0
487.0
576.0
1059.0
805.0
596.0
997.0
305.0
850.0
525.0
260.0
640.0
464.0
664.0
315.0
675.0
580.0
809.0
632.0
568.0
361.0
212.0
615.0
989.0
400.0
833.0
399.0
672.0
914.0
546.0
400.0
673.0
935.0
819.0
693.0
679.0
609.0
189.0
277.0
685.0
895.0
1035.0
350.0
592.0
487.0
1141.0
592.0
735.0
670.0
736.0
536.0
1010.0
596.0
1218.0
798.0
1092.0
609.0
317.0
677.0
1229.0
819.0
991.0
589.0
1114.0
700.0
509.0
501.0
741.0
302.0
631.0
706.0
676.0
296.0
573.0
976.0
803.0
672.0
594.0
636.0
687.0
547.0
1005.0
274.0
630.0
740.0
1575.0
336.0
547.0
759.0
577.0
1197.0
978.0
587.0
588.0
1307.0
1136.0
473.0
405.0
487.0
1158.0
462.0
591.0
768.0
462.0
257.0
737.0
546.0
727.0
443.0
367.0
399.0
843.0
386.0
535.0
830.0
1159.0
304.0
875.0
678.0
1223.0
637.0
715.0
483.0
686.0
903.0
801.0
864.0
781.0
748.0
522.0
474.0
379.0
741.0
570.0
705.0
590.0
735.0
493.0
589.0
504.0
1050.0
1018.0
1059.0
672.0
945.0
406.0
629.0
700.0
737.0
406.0
531.0
519.0
591.0
674.0
718.0
526.0
741.0
630.0
1256.0
672.0
829.0
609.0
521.0
441.0
609.0
532.0
606.0
336.0
442.0
821.0
1051.0
449.0
984.0
1001.0
592.0
771.0
746.0
903.0
823.0
651.0
1164.0
973.0
491.0
798.0
659.0
294.0
763.0
864.0
905.0
819.0
381.0
471.0
676.0
592.0
