time/fps,Episode,time/time_elapsed,time/total_timesteps,Reward,train/approx_kl,train/clip_range,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/learning_rate,Loss
277,149,53,14900,448602.0,0.00020721219,0.2,1480,0.0,-0.001828980773461808,138687.023046875,-1.248905211687088,1.0848045349121094e-05,0.0003,63416.5703125
277,150,53,15000,452949.0,3.6988095e-05,0.2,1490,0.0,-8.734173188713612e-05,227096.46484375,-1.251552027463913,0.00016885995864868164,0.0003,112729.40625
277,151,54,15100,454911.0,7.537375e-05,0.2,1500,0.0,-0.0009720486512378556,510376.496875,-1.2292840361595154,6.318092346191406e-06,0.0003,262185.0625
277,152,54,15200,457448.0,0.00013912158,0.2,1510,0.0,-0.0017469614391757205,114866.862109375,-1.2722319185733795,2.0623207092285156e-05,0.0003,57635.91796875
277,153,55,15300,459800.0,0.000113829454,0.2,1520,0.0,-0.0014429174383394638,166381.0234375,-1.271922242641449,5.7220458984375e-06,0.0003,81753.421875
277,154,55,15400,463771.0,0.00035499764,0.2,1530,0.0,-0.0021884434907406105,131199.980859375,-1.2375259280204773,3.594160079956055e-05,0.0003,61725.5546875
277,155,55,15500,467234.0,8.7500244e-05,0.2,1540,0.0,-0.0012446350109257764,403872.9765625,-1.2422434210777282,1.1920928955078125e-06,0.0003,208257.0
277,156,56,15600,469839.0,6.941473e-05,0.2,1550,0.0,-0.0013014572647989553,258054.03203125,-1.2298619210720063,3.802776336669922e-05,0.0003,105815.4375
277,157,56,15700,473277.0,0.00012828424,0.2,1560,0.0,-0.001158563149328984,196820.62421875,-1.246567714214325,8.285045623779297e-06,0.0003,121589.2109375
277,158,56,15800,475294.0,5.9904894e-05,0.2,1570,0.0,-0.0005524736172446865,310676.4578125,-1.2464914977550507,0.00043648481369018555,0.0003,144081.625
277,159,57,15900,480147.0,0.00034180388,0.2,1580,0.0,-0.0028836322460847443,115642.268359375,-1.2533418893814088,0.00018674135208129883,0.0003,58697.65234375
277,160,57,16000,483634.0,0.00014030395,0.2,1590,0.0,-0.0010511531800148077,525603.734375,-1.2366311132907868,2.1576881408691406e-05,0.0003,265465.40625
278,161,57,16100,486545.0,5.927682e-05,0.2,1600,0.0,-0.0009059281030204148,400254.2421875,-1.2453175604343414,6.4373016357421875e-06,0.0003,243512.75
277,162,58,16200,489656.0,0.00019610161,0.2,1610,0.0,-0.002383942614414991,161125.53359375,-1.2392434418201446,0.0005583763122558594,0.0003,76524.671875
278,163,58,16300,492990.0,0.00018986454,0.2,1620,0.0,-0.0021172737880988278,274505.16796875,-1.2729698717594147,9.59634780883789e-06,0.0003,186454.375
278,164,58,16400,497238.0,8.4768464e-05,0.2,1630,0.0,-0.0012568974638270448,198817.61484375,-1.2337830781936645,0.0001239776611328125,0.0003,96738.9140625
278,165,59,16500,499191.0,6.558053e-05,0.2,1640,0.0,-0.001100452105220029,409516.0046875,-1.2356265425682067,7.510185241699219e-05,0.0003,182698.0625
278,166,59,16600,503592.0,0.00015115242,0.2,1650,0.0,-0.0019414525526372018,129995.573828125,-1.251752507686615,6.920099258422852e-05,0.0003,51468.83984375
