Episode,Reward
726,462.0
727,228.0
728,105.0
729,299.0
730,1073.0
731,1344.0
732,3.0
733,172.0
734,952.0
735,588.0
736,1302.0
737,1132.0
738,698.0
739,684.0
740,459.0
741,1413.0
742,913.0
743,1450.0
744,588.0
745,1260.0
746,1203.0
747,298.0
748,538.0
749,854.0
750,399.0
751,873.0
752,1349.0
753,492.0
754,795.0
755,1576.0
756,1701.0
757,718.0
758,891.0
759,403.0
760,1106.0
761,553.0
762,1029.0
763,485.0
764,1323.0
765,977.0
766,1018.0
767,718.0
768,736.0
769,1848.0
770,1541.0
771,924.0
772,612.0
773,155.0
774,1104.0
775,1292.0
776,1093.0
777,437.0
778,1329.0
779,966.0
780,380.0
781,819.0
782,1389.0
783,1145.0
784,678.0
785,649.0
786,588.0
787,636.0
788,1067.0
789,1954.0
790,878.0
791,1060.0
792,261.0
793,1349.0
794,1146.0
795,987.0
796,1140.0
797,735.0
798,521.0
799,597.0
800,1424.0
801,573.0
802,143.0
803,452.0
804,777.0
805,627.0
806,1240.0
807,930.0
808,1182.0
809,681.0
810,1218.0
811,739.0
812,553.0
813,2058.0
814,1432.0
815,525.0
816,710.0
817,399.0
818,1541.0
819,558.0
820,210.0
821,1148.0
822,803.0
823,675.0
824,532.0
825,357.0
826,487.0
827,605.0
828,357.0
829,1278.0
830,937.0
831,1785.0
832,1950.0
833,1068.0
834,693.0
835,798.0
836,349.0
837,966.0
838,1156.0
839,1033.0
840,318.0
841,185.0
842,1371.0
843,1542.0
844,294.0
845,517.0
846,1126.0
847,1260.0
848,905.0
849,903.0
850,280.0
851,686.0
852,966.0
853,1186.0
854,481.0
855,432.0
856,261.0
857,947.0
858,973.0
859,443.0
860,651.0
861,1528.0
862,672.0
863,819.0
864,504.0
865,1034.0
866,1260.0
867,497.0
868,735.0
869,795.0
870,1743.0
871,947.0
872,1800.0
873,1874.0
874,452.0
875,743.0
876,1300.0
877,1689.0
878,852.0
879,1050.0
880,1036.0
881,603.0
882,819.0
883,307.0
884,447.0
885,905.0
886,603.0
887,1266.0
888,2026.0
889,1561.0
890,861.0
891,697.0
892,2049.0
893,975.0
894,1020.0
895,1179.0
896,1492.0
897,921.0
898,1269.0
899,1282.0
900,538.0
901,721.0
902,1295.0
903,1512.0
904,484.0
905,1080.0
906,1739.0
907,529.0
908,538.0
909,1456.0
910,882.0
911,1222.0
912,862.0
913,1911.0
914,1037.0
915,674.0
916,514.0
917,898.0
918,573.0
919,862.0
920,588.0
921,562.0
922,507.0
923,1442.0
924,1810.0
925,554.0
926,784.0
927,1051.0
928,863.0
929,672.0
930,1135.0
931,2063.0
932,1533.0
933,2059.0
934,556.0
935,724.0
936,195.0
937,147.0
938,903.0
939,1218.0
940,884.0
941,834.0
942,804.0
943,1073.0
944,605.0
945,1304.0
946,1240.0
947,680.0
948,474.0
949,1076.0
950,336.0
951,728.0
952,231.0
953,744.0
954,748.0
955,760.0
956,1554.0
957,1696.0
958,1054.0
959,435.0
960,1376.0
961,441.0
962,1197.0
963,1007.0
964,1175.0
965,1158.0
966,514.0
967,483.0
968,992.0
969,224.0
970,858.0
971,108.0
972,889.0
973,910.0
974,982.0
975,252.0
976,693.0
977,1134.0
978,672.0
979,463.0
980,617.0
981,347.0
982,1176.0
983,277.0
984,988.0
985,674.0
986,1773.0
987,840.0
988,1043.0
989,1344.0
990,1227.0
991,714.0
992,1365.0
993,550.0
994,944.0
995,575.0
996,821.0
997,997.0
998,660.0
999,179.0
1000,1638.0
1001,430.0
1002,735.0
1003,1331.0
1004,83.0
1005,1144.0
1006,536.0
1007,1768.0
1008,470.0
1009,392.0
1010,367.0
1011,1155.0
1012,760.0
1013,798.0
1014,1055.0
1015,1409.0
1016,1064.0
1017,480.0
1018,651.0
1019,317.0
1020,807.0
1021,1138.0
1022,1469.0
1023,1333.0
1024,931.0
1025,980.0
1026,1042.0
1027,1211.0
1028,397.0
1029,1516.0
1030,1307.0
1031,1170.0
1032,1213.0
1033,1156.0
1034,1113.0
1035,651.0
1036,1770.0
1037,526.0
1038,1296.0
1039,1156.0
1040,1684.0
1041,405.0
1042,803.0
1043,1680.0
1044,322.0
1045,814.0
1046,614.0
1047,1031.0
1048,1827.0
1049,774.0
1050,1066.0
1051,810.0
1052,21.0
1053,1225.0
1054,367.0
1055,672.0
1056,1354.0
1057,490.0
1058,761.0
1059,322.0
1060,744.0
1061,812.0
1062,1403.0
1063,702.0
1064,294.0
1065,189.0
1066,1164.0
1067,474.0
1068,1281.0
1069,458.0
1070,657.0
1071,1512.0
1072,709.0
1073,1665.0
1074,994.0
1075,714.0
1076,761.0
1077,1083.0
1078,648.0
1079,340.0
1080,1513.0
1081,267.0
1082,1284.0
1083,393.0
1084,320.0
1085,903.0
1086,515.0
1087,1470.0
1088,1281.0
1089,1543.0
1090,424.0
1091,384.0
1092,827.0
1093,1352.0
1094,573.0
1095,1384.0
1096,664.0
1097,820.0
1098,1179.0
1099,762.0
1100,774.0
1101,830.0
1102,316.0
1103,294.0
1104,1344.0
1105,1124.0
1106,2459.0
1107,396.0
1108,760.0
1109,801.0
1110,1610.0
1111,630.0
1112,695.0
1113,1116.0
1114,1204.0
1115,65.0
1116,587.0
1117,443.0
1118,234.0
1119,827.0
1120,353.0
1121,1282.0
1122,672.0
1123,1324.0
1124,548.0
1125,481.0
1126,1456.0
1127,766.0
1128,1247.0
1129,1314.0
1130,1218.0
1131,499.0
1132,823.0
1133,329.0
1134,400.0
1135,676.0
1136,1113.0
1137,1113.0
1138,283.0
1139,1024.0
1140,2016.0
1141,958.0
1142,638.0
1143,742.0
1144,755.0
1145,894.0
1146,315.0
1147,810.0
1148,1228.0
1149,873.0
1150,1240.0
1151,1285.0
1152,1331.0
1153,1323.0
1154,1568.0
1155,1524.0
1156,1428.0
1157,1304.0
1158,870.0
1159,555.0
1160,99.0
1161,1029.0
1162,661.0
1163,910.0
1164,1944.0
1165,875.0
1166,866.0
1167,477.0
1168,1763.0
1169,1728.0
1170,819.0
1171,1638.0
1172,1023.0
1173,1298.0
1174,784.0
1175,1179.0
1176,676.0
1177,906.0
1178,975.0
1179,903.0
1180,1365.0
1181,330.0
1182,1770.0
1183,405.0
1184,420.0
1185,934.0
1186,757.0
1187,1491.0
1188,819.0
1189,672.0
1190,694.0
1191,1197.0
1192,1412.0
1193,1703.0
1194,987.0
1195,265.0
1196,1249.0
1197,799.0
1198,519.0
1199,486.0
1200,1811.0
1201,396.0
1202,1386.0
1203,969.0
1204,522.0
1205,1044.0
1206,647.0
1207,1683.0
1208,698.0
1209,1762.0
1210,777.0
1211,995.0
1212,599.0
1213,1537.0
1214,1155.0
1215,521.0
1216,1492.0
1217,1062.0
1218,513.0
1219,639.0
1220,1325.0
1221,526.0
1222,623.0
1223,1725.0
1224,1573.0
1225,1806.0
1226,844.0
1227,1242.0
1228,903.0
1229,649.0
1230,606.0
1231,1534.0
1232,511.0
1233,1369.0
1234,977.0
1235,2944.0
1236,693.0
1237,2163.0
1238,1174.0
1239,239.0
1240,1911.0
1241,2058.0
1242,1557.0
1243,683.0
1244,1489.0
1245,343.0
1246,934.0
1247,651.0
1248,651.0
1249,504.0
1250,1011.0
1251,588.0
1252,1458.0
1253,1153.0
1254,880.0
1255,1305.0
1256,1281.0
1257,1302.0
1258,526.0
1259,1033.0
1260,1629.0
1261,1831.0
1262,1103.0
1263,1657.0
1264,609.0
1265,759.0
1266,1119.0
1267,1081.0
1268,1386.0
1269,970.0
1270,554.0
1271,911.0
1272,342.0
1273,2142.0
1274,1550.0
1275,1281.0
1276,727.0
1277,740.0
1278,945.0
1279,76.0
1280,523.0
1281,1266.0
1282,1093.0
1283,1249.0
1284,630.0
1285,394.0
1286,1092.0
1287,885.0
1288,1629.0
1289,1050.0
1290,1323.0
1291,982.0
1292,882.0
1293,969.0
1294,1357.0
1295,1421.0
1296,1814.0
1297,1370.0
1298,546.0
1299,2037.0
1300,1722.0
1301,1386.0
1302,1050.0
1303,1506.0
1304,723.0
1305,1386.0
1306,922.0
1307,944.0
1308,634.0
1309,546.0
1310,1420.0
1311,1134.0
1312,673.0
1313,1911.0
1314,1245.0
1315,358.0
1316,2394.0
1317,1057.0
1318,508.0
1319,1218.0
1320,210.0
1321,510.0
1322,556.0
1323,1271.0
1324,536.0
1325,2142.0
1326,557.0
1327,1385.0
1328,867.0
1329,817.0
1330,903.0
1331,1014.0
1332,1227.0
1333,1187.0
1334,919.0
1335,1701.0
1336,591.0
1337,1977.0
1338,1533.0
1339,512.0
1340,526.0
1341,1035.0
1342,763.0
1343,613.0
1344,947.0
1345,1400.0
1346,178.0
1347,336.0
1348,985.0
1349,985.0
1350,1061.0
1351,1134.0
1352,1143.0
1353,555.0
1354,1495.0
1355,1965.0
1356,835.0
1357,1365.0
1358,1134.0
1359,882.0
1360,2089.0
1361,823.0
1362,706.0
1363,681.0
1364,254.0
1365,882.0
1366,370.0
1367,779.0
1368,787.0
1369,1078.0
1370,441.0
1371,632.0
1372,736.0
1373,588.0
1374,887.0
1375,714.0
1376,1289.0
1377,1302.0
1378,929.0
1379,1008.0
1380,1407.0
1381,317.0
1382,897.0
1383,1219.0
1384,1029.0
1385,941.0
1386,714.0
1387,819.0
1388,830.0
1389,963.0
1390,919.0
1391,911.0
1392,674.0
1393,1218.0
1394,604.0
1395,566.0
1396,1299.0
1397,1638.0
1398,1033.0
1399,1384.0
1400,735.0
1401,993.0
1402,1013.0
1403,1246.0
1404,730.0
1405,1197.0
1406,570.0
1407,927.0
1408,1403.0
1409,923.0
1410,930.0
1411,996.0
1412,1069.0
1413,651.0
1414,980.0
1415,1386.0
1416,903.0
1417,683.0
1418,762.0
1419,594.0
1420,976.0
1421,810.0
1422,527.0
1423,1050.0
1424,350.0
1425,571.0
1426,1372.0
1427,862.0
1428,982.0
1429,427.0
1430,785.0
1431,1388.0
1432,799.0
1433,601.0
1434,1837.0
1435,728.0
1436,791.0
1437,937.0
1438,903.0
1439,391.0
1440,1087.0
1441,1220.0
1442,721.0
1443,1350.0
1444,373.0
1445,1491.0
1446,715.0
1447,455.0
1448,1456.0
1449,1267.0
1450,370.0
1451,1135.0
1452,1125.0
1453,855.0
1454,1075.0
1455,1260.0
1456,758.0
1457,1114.0
1458,663.0
1459,1176.0
1460,777.0
1461,744.0
1462,1912.0
1463,1625.0
1464,1848.0
1465,1036.0
1466,735.0
1467,1554.0
1468,1309.0
1469,860.0
1470,1221.0
1471,710.0
1472,798.0
1473,1453.0
1474,430.0
1475,1209.0
1476,1640.0
1477,892.0
1478,1862.0
1479,543.0
1480,1013.0
1481,873.0
1482,1940.0
1483,875.0
1484,574.0
1485,1323.0
1486,248.0
1487,724.0
1488,375.0
1489,1050.0
1490,1124.0
1491,1203.0
1492,917.0
1493,644.0
1494,817.0
1495,1404.0
1496,671.0
1497,2034.0
1498,987.0
1499,887.0
1500,1375.0
1501,1027.0
1502,738.0
1503,1068.0
1504,1074.0
1505,1113.0
1506,705.0
1507,1575.0
1508,819.0
1509,1965.0
1510,1110.0
1511,1836.0
1512,1358.0
1513,1155.0
1514,640.0
1515,659.0
1516,259.0
1517,588.0
1518,579.0
1519,819.0
1520,1116.0
1521,1113.0
1522,1181.0
1523,1225.0
1524,745.0
1525,1324.0
1526,1104.0
1527,1286.0
1528,924.0
1529,1229.0
1530,1996.0
1531,1008.0
1532,716.0
1533,661.0
1534,1302.0
1535,1347.0
1536,1743.0
1537,465.0
1538,1116.0
1539,1008.0
1540,778.0
1541,1325.0
1542,1293.0
1543,811.0
1544,1453.0
1545,826.0
1546,428.0
1547,678.0
1548,884.0
1549,221.0
1550,616.0
1551,947.0
1552,1413.0
1553,1065.0
1554,642.0
1555,1533.0
1556,842.0
1557,663.0
1558,700.0
1559,1426.0
1560,510.0
1561,1478.0
1562,735.0
1563,1113.0
1564,987.0
1565,909.0
1566,945.0
1567,924.0
1568,823.0
1569,1408.0
1570,1877.0
1571,1176.0
1572,1771.0
1573,288.0
1574,928.0
1575,1638.0
1576,798.0
1577,1215.0
1578,1431.0
1579,1024.0
1580,998.0
1581,660.0
1582,1143.0
1583,544.0
1584,924.0
1585,930.0
1586,639.0
1587,1317.0
1588,975.0
1589,1261.0
1590,1472.0
1591,642.0
1592,168.0
1593,683.0
1594,1065.0
1595,1357.0
1596,974.0
1597,1160.0
1598,805.0
1599,928.0
1600,863.0
1601,554.0
1602,892.0
1603,420.0
1604,1333.0
1605,1060.0
1606,928.0
1607,714.0
1608,567.0
1609,1262.0
1610,966.0
1611,698.0
1612,1082.0
1613,1562.0
1614,1279.0
1615,1011.0
1616,504.0
1617,1451.0
1618,663.0
1619,854.0
1620,1147.0
1621,642.0
1622,1160.0
1623,768.0
1624,808.0
1625,416.0
1626,828.0
1627,1595.0
1628,498.0
1629,1069.0
1630,572.0
1631,853.0
1632,1094.0
1633,861.0
1634,598.0
1635,1141.0
1636,596.0
1637,1241.0
1638,523.0
1639,1344.0
1640,723.0
1641,950.0
1642,960.0
1643,1683.0
1644,1155.0
1645,451.0
1646,755.0
1647,987.0
1648,1071.0
1649,605.0
1650,739.0
1651,1340.0
1652,460.0
1653,693.0
1654,2026.0
1655,726.0
1656,1248.0
1657,775.0
1658,1621.0
1659,1022.0
1660,532.0
1661,525.0
1662,1034.0
1663,764.0
1664,790.0
1665,730.0
1666,401.0
1667,2190.0
1668,1010.0
1669,735.0
1670,1202.0
1671,538.0
1672,1477.0
1673,330.0
1674,424.0
1675,885.0
1676,374.0
1677,1411.0
1678,442.0
1679,1286.0
1680,1478.0
1681,777.0
1682,1707.0
1683,1050.0
1684,746.0
1685,1029.0
1686,954.0
1687,955.0
1688,639.0
1689,682.0
1690,326.0
1691,1344.0
1692,643.0
1693,468.0
1694,1310.0
1695,858.0
1696,614.0
1697,516.0
1698,661.0
1699,616.0
1700,1260.0
1701,1584.0
1702,1336.0
1703,465.0
1704,785.0
1705,1152.0
1706,328.0
1707,1007.0
1708,494.0
1709,302.0
1710,1042.0
1711,927.0
1712,317.0
1713,550.0
1714,510.0
1715,209.0
1716,1194.0
1717,1907.0
1718,1267.0
1719,842.0
1720,844.0
1721,1365.0
1722,1386.0
1723,594.0
1724,1027.0
1725,724.0
1726,674.0
1727,543.0
1728,1596.0
1729,1183.0
1730,545.0
1731,960.0
1732,1059.0
1733,842.0
1734,2002.0
1735,635.0
1736,602.0
1737,1092.0
1738,1155.0
1739,1012.0
1740,736.0
1741,870.0
1742,913.0
1743,821.0
1744,1188.0
1745,525.0
1746,1622.0
1747,1824.0
1748,1379.0
1749,919.0
1750,1876.0
1751,1316.0
1752,509.0
1753,607.0
1754,1077.0
1755,548.0
1756,926.0
1757,923.0
1758,827.0
1759,609.0
1760,1560.0
1761,1869.0
1762,1386.0
1763,512.0
1764,717.0
1765,1245.0
1766,230.0
1767,384.0
1768,2001.0
1769,486.0
1770,1381.0
1771,744.0
1772,693.0
1773,1122.0
1774,925.0
1775,441.0
1776,1036.0
1777,1063.0
1778,882.0
1779,1010.0
1780,1141.0
1781,1636.0
1782,1078.0
1783,474.0
1784,1341.0
1785,1018.0
1786,1116.0
1787,1071.0
1788,933.0
1789,1152.0
1790,723.0
1791,472.0
1792,1263.0
1793,1100.0
1794,752.0
1795,744.0
1796,659.0
1797,727.0
1798,1407.0
1799,750.0
1800,1392.0
1801,803.0
1802,673.0
1803,1226.0
1804,1491.0
1805,2184.0
1806,2215.0
1807,1533.0
1808,650.0
1809,937.0
1810,398.0
1811,813.0
1812,1719.0
1813,1290.0
1814,1011.0
1815,1295.0
1816,1835.0
1817,1771.0
1818,1249.0
1819,576.0
1820,1298.0
1821,950.0
1822,947.0
1823,1103.0
1824,1349.0
1825,1982.0
1826,609.0
1827,951.0
1828,850.0
1829,622.0
1830,1369.0
1831,883.0
1832,745.0
1833,1668.0
1834,457.0
1835,1220.0
1836,292.0
1837,525.0
1838,294.0
1839,483.0
1840,1654.0
1841,525.0
1842,1586.0
1843,1161.0
1844,1034.0
1845,924.0
1846,2196.0
1847,633.0
1848,477.0
1849,1604.0
1850,1077.0
1851,688.0
1852,948.0
1853,1275.0
1854,962.0
1855,1139.0
1856,969.0
1857,1302.0
1858,1000.0
1859,1837.0
1860,1012.0
1861,813.0
1862,472.0
1863,1170.0
1864,1344.0
1865,1229.0
1866,1015.0
1867,1639.0
1868,396.0
1869,903.0
1870,851.0
1871,758.0
1872,651.0
1873,978.0
1874,1168.0
1875,986.0
1876,858.0
1877,1827.0
1878,743.0
1879,995.0
1880,798.0
1881,658.0
1882,1037.0
1883,932.0
1884,1365.0
1885,724.0
1886,788.0
1887,849.0
1888,491.0
1889,1501.0
1890,1203.0
1891,844.0
1892,714.0
1893,974.0
1894,1352.0
1895,537.0
1896,647.0
1897,1050.0
1898,819.0
1899,1596.0
1900,611.0
1901,713.0
1902,651.0
1903,2027.0
1904,1797.0
1905,621.0
1906,1770.0
1907,764.0
1908,791.0
1909,118.0
1910,529.0
1911,725.0
1912,694.0
1913,283.0
1914,1362.0
1915,808.0
1916,1455.0
1917,1148.0
1918,357.0
1919,632.0
1920,1055.0
1921,1355.0
1922,1560.0
1923,966.0
1924,706.0
1925,2257.0
1926,938.0
1927,1659.0
1928,811.0
1929,1153.0
1930,903.0
1931,861.0
1932,642.0
1933,1334.0
1934,1770.0
1935,409.0
1936,716.0
1937,1029.0
1938,445.0
1939,727.0
1940,1442.0
1941,696.0
1942,587.0
1943,571.0
1944,1034.0
1945,493.0
1946,560.0
1947,1229.0
1948,609.0
1949,903.0
1950,1276.0
1951,523.0
1952,1496.0
1953,193.0
1954,642.0
1955,836.0
1956,888.0
1957,887.0
1958,1450.0
1959,348.0
1960,651.0
1961,2247.0
1962,343.0
1963,890.0
1964,861.0
1965,1144.0
1966,900.0
1967,564.0
1968,973.0
1969,567.0
1970,1538.0
1971,1085.0
1972,889.0
1973,815.0
1974,779.0
1975,694.0
1976,977.0
1977,1827.0
1978,973.0
1979,860.0
1980,823.0
1981,180.0
1982,1253.0
1983,730.0
1984,880.0
1985,711.0
1986,618.0
1987,2004.0
1988,1597.0
1989,1765.0
1990,699.0
1991,655.0
1992,814.0
1993,567.0
1994,1532.0
1995,654.0
1996,902.0
1997,1608.0
1998,664.0
1999,612.0
