time/fps,Episode,time/time_elapsed,time/total_timesteps,Reward,train/approx_kl,train/clip_range,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/learning_rate,Loss
252,478,189,47800,2531.0,0.00021952312,0.2,4770.0,0.0,-0.0025892056326483,145622.633203125,-1.7231573700904843,7.152557373046875e-07,0.0003,83514.03125
252,479,189,47900,3548.0,0.00018797742,0.2,4780.0,0.0,-0.0013573850999819,166689.332421875,-1.7720557868480682,4.76837158203125e-07,0.0003,74387.03125
252,480,189,48000,4444.0,0.0001545566,0.2,4790.0,0.0,-0.0016329515663528,281980.8609375,-1.7795617222785949,2.980232238769531e-07,0.0003,142832.453125
252,481,190,48100,2899.0,0.00034347756,0.2,4800.0,0.0,-0.0035069201319856,452877.325,-1.7440326511859894,1.1920928955078125e-07,0.0003,216951.0
252,482,190,48200,3783.0,0.00046840543,0.2,4810.0,0.0,-0.0044279131718212,153642.55546875,-1.775442636013031,2.980232238769531e-07,0.0003,86945.5078125
252,483,190,48300,2357.0,0.00030093768,0.2,4820.0,0.0,-0.0023491886317515,331615.284375,-1.7551013350486755,5.960464477539064e-08,0.0003,164903.859375
252,484,191,48400,2948.0,0.0008965162,0.2,4830.0,0.0,-0.005376661199989,135121.13359375,-1.7607918322086331,-1.1920928955078125e-07,0.0003,81138.6796875
252,485,191,48500,2910.0,0.00023212176,0.2,4840.0,0.0,-0.0014276656896981,248135.928125,-1.7633252143859863,0.0,0.0003,122935.6328125
252,486,192,48600,3982.0,0.00063957064,0.2,4850.0,0.0,-0.0056470353971235,168995.8546875,-1.7412267565727233,1.1920928955078125e-07,0.0003,65932.0
252,487,192,48700,2525.0,0.00020707765,0.2,4860.0,0.0,-0.0006208385597346,382737.1015625,-1.7432544946670532,0.0,0.0003,244059.609375
252,488,192,48800,3738.0,0.0002207029,0.2,4870.0,0.0,-0.0023854425626268,132292.61484375,-1.7308378756046294,0.0,0.0003,69318.9609375
252,489,193,48900,4613.0,0.00015035468,0.2,4880.0,0.0,-0.0016912574261368,332634.7046875,-1.7274313747882843,1.1920928955078125e-07,0.0003,147117.671875
252,490,193,49000,3242.0,0.00013859337,0.2,4890.0,0.0,-0.0015353588826428,305484.5515625,-1.7979067981243133,-1.1920928955078125e-07,0.0003,147907.5625
252,491,194,49100,2763.0,0.00029480996,0.2,4900.0,0.0,-0.003205109940518,190332.141015625,-1.7587781429290772,0.0,0.0003,106095.6484375
252,492,194,49200,6408.0,0.0003352805,0.2,4910.0,0.0,-0.001217189750605,201054.3765625,-1.7549881756305694,1.1920928955078125e-07,0.0003,106520.9453125
252,493,194,49300,4728.0,9.948579e-05,0.2,4920.0,0.0,-0.0018718306815571,892804.5625,-1.7480712890625,5.960464477539064e-08,0.0003,510724.125
252,494,195,49400,3313.0,7.911404e-05,0.2,4930.0,0.0,-0.0017581023761522,536051.04375,-1.7461861610412597,1.984834671020508e-05,0.0003,249466.078125
252,495,195,49500,3589.0,0.00020137698,0.2,4940.0,0.0,-0.002384837072168,247353.71875,-1.7565066874027253,-1.0728836059570312e-06,0.0003,124209.421875
252,496,196,49600,4469.0,0.0001914302,0.2,4950.0,0.0,-0.0017909287469137,273730.2140625,-1.7327169060707093,0.0,0.0003,152157.140625
252,497,196,49700,2423.0,0.00024007281,0.2,4960.0,0.0,-0.0028086634309147,462376.9265625,-1.7636369824409486,-1.1920928955078125e-07,0.0003,212735.203125
252,498,196,49800,4805.0,0.00023357777,0.2,4970.0,0.0,-0.0019692518591909,132116.67734375,-1.7296294748783112,0.0,0.0003,60723.26171875
252,499,197,49900,4019.0,0.00023908846,0.2,4980.0,0.0,-0.0030555076205928,464875.740625,-1.7445265650749209,-1.1920928955078125e-07,0.0003,256164.109375
252,500,197,50000,3310.0,0.00019920674,0.2,4990.0,0.0,-0.0022253761635511,326467.8890625,-1.7483691036701203,5.960464477539062e-07,0.0003,168922.78125
253,501,198,50100,3392.0,0.00015828795,0.2,5000.0,0.0,-0.001624636149063,338445.575,-1.768908840417862,0.0,0.0003,173044.453125
253,502,198,50200,2493.0,0.00013895995,0.2,5010.0,0.0,-0.0019333770207595,248978.28984375,-1.7356562912464142,4.76837158203125e-07,0.0003,118853.84375
253,503,198,50300,3257.0,0.0009428212,0.2,5020.0,0.0,-0.006649902540812,169856.185546875,-1.749439972639084,-2.384185791015625e-07,0.0003,79290.1015625
253,504,199,50400,4382.0,0.00073969376,0.2,5030.0,0.0,-0.0038564480593777,247239.74375,-1.7240661203861236,1.788139343261719e-07,0.0003,155852.828125
253,505,199,50500,4060.0,8.569342e-05,0.2,5040.0,0.0,-0.0006387079775777,428775.0796875,-1.756259453296661,0.0,0.0003,209429.25
253,506,199,50600,4022.0,0.000118226024,0.2,5050.0,0.0,-0.0024465753107506,373258.446875,-1.7206775009632111,-3.5762786865234375e-07,0.0003,183794.234375
253,507,200,50700,2971.0,0.0002688991,0.2,5060.0,0.0,-0.0028314565708569,315800.2484375,-1.7439826130867004,0.0,0.0003,184100.203125
253,508,200,50800,3802.0,0.00040531618,0.2,5070.0,0.0,-0.0028753507518558,142535.076953125,-1.7521375715732574,-4.76837158203125e-07,0.0003,80569.8828125
253,509,201,50900,3386.0,0.00029470434,0.2,5080.0,0.0,-0.0031100117688765,349465.90625,-1.7228224933147431,9.5367431640625e-07,0.0003,172319.5
253,510,201,51000,4192.0,0.00014843559,0.2,5090.0,0.0,-0.002054303199111,321806.49140625,-1.7516859292984008,1.1920928955078125e-07,0.0003,148945.578125
253,511,201,51100,4041.0,7.8452955e-05,0.2,5100.0,0.0,-0.0011770131359298,525206.65625,-1.7083521723747253,4.172325134277344e-07,0.0003,242890.453125
253,512,202,51200,2604.0,0.00027444566,0.2,5110.0,0.0,-0.0041149817305267,388056.496875,-1.7675453126430511,0.0,0.0003,184759.875
253,513,202,51300,4239.0,0.00018597482,0.2,5120.0,0.0,-0.00207416594003,151088.347265625,-1.7196563482284546,-1.1920928955078125e-07,0.0003,83501.734375
253,514,202,51400,3510.0,0.00010135889,0.2,5130.0,0.0,-0.0015200645393633,550293.4046875,-1.745505893230438,0.0,0.0003,273038.40625
253,515,203,51500,3535.0,8.568954e-05,0.2,5140.0,0.0,-0.0013017159479204,304329.040625,-1.7390342056751251,0.0,0.0003,142552.75
253,516,203,51600,5229.0,0.00022492521,0.2,5150.0,0.0,-0.0022917970709386,289782.6390625,-1.7363550901412963,1.788139343261719e-07,0.0003,113231.1953125
253,517,204,51700,4109.0,0.00020988425,0.2,5160.0,0.0,-0.0026126999434382,528268.121875,-1.7647291779518128,0.0,0.0003,267770.96875
253,518,204,51800,3502.0,0.00018287507,0.2,5170.0,0.0,-0.0022972888747972,362671.2546875,-1.726891189813614,5.364418029785156e-07,0.0003,204018.859375
253,519,204,51900,3238.0,6.70351e-05,0.2,5180.0,0.0,-0.0007865343633966,242373.9140625,-1.7583944976329804,-1.1920928955078125e-07,0.0003,124253.8359375
253,520,205,52000,4226.0,0.00032116406,0.2,5190.0,0.0,-0.0041198213912139,249981.0421875,-1.7291686296463014,5.960464477539064e-08,0.0003,113305.2265625
253,521,205,52100,3096.0,0.0001348924,0.2,5200.0,0.0,-0.0014590094850063,615680.04375,-1.7210827052593232,1.1920928955078125e-07,0.0003,290780.34375
253,522,206,52200,3150.0,0.00020552395,0.2,5210.0,0.0,-0.0024544813808461,260447.44296875,-1.7482394576072693,5.960464477539064e-08,0.0003,129062.7734375
253,523,206,52300,4263.0,0.00013351176,0.2,5220.0,0.0,-0.0012868853371401,218868.490625,-1.7558957636356354,1.1920928955078125e-07,0.0003,124330.953125
253,524,206,52400,3322.0,0.00023887203,0.2,5230.0,0.0,-0.0043041412827733,490666.1171875,-1.7205448508262635,0.0,0.0003,284208.125
253,525,207,52500,2726.0,0.0002466852,0.2,5240.0,0.0,-0.0016458077596325,250218.45390625,-1.726131367683411,1.1920928955078125e-07,0.0003,98050.9609375
253,526,207,52600,2849.0,8.622852e-05,0.2,5250.0,0.0,-0.0012938449051944,147782.69453125,-1.7373420953750611,-3.5762786865234375e-07,0.0003,62998.640625
253,527,208,52700,4724.0,8.606419e-05,0.2,5260.0,0.0,-0.0015144754152061,185499.7046875,-1.7375521063804626,0.0,0.0003,89806.2578125
253,528,208,52800,2675.0,0.00021440382,0.2,5270.0,0.0,-0.0035589852806879,448805.05625,-1.7414001762866973,1.788139343261719e-07,0.0003,190230.609375
253,529,208,52900,3967.0,0.00084712903,0.2,5280.0,0.0,-0.0049131754716654,149135.252734375,-1.7159599959850311,2.3245811462402344e-06,0.0003,102588.453125
253,530,209,53000,4361.0,0.0003546062,0.2,5290.0,0.0,-0.0018997527806277,340762.64765625,-1.7025227189064025,7.748603820800781e-07,0.0003,203376.78125
253,531,209,53100,5211.0,0.00025208155,0.2,5300.0,0.0,-0.0020379998095449,434513.653125,-1.729075813293457,3.5762786865234375e-07,0.0003,206806.46875
253,532,209,53200,1878.0,0.00011494714,0.2,5310.0,0.0,-0.0015245112093907,749313.596875,-1.739082396030426,-1.1920928955078125e-07,0.0003,386725.40625
253,533,210,53300,4186.0,0.002318141,0.2,5320.0,0.0,-0.0079802482650848,79018.38203125,-1.7370053112506867,8.344650268554688e-07,0.0003,44095.046875
253,534,210,53400,4485.0,0.0011859724,0.2,5330.0,0.0,-0.0051378533244132,341145.1390625,-1.7472146034240723,2.384185791015625e-07,0.0003,133261.5
253,535,211,53500,3820.0,0.00016080023,0.2,5340.0,0.0,-0.0020896858390187,440083.0640625,-1.7216085135936736,1.0132789611816406e-06,0.0003,238514.859375
253,536,211,53600,4749.0,0.0001454017,0.2,5350.0,0.0,-0.0030107201862847,267489.759375,-1.745502483844757,1.788139343261719e-07,0.0003,138353.453125
253,537,211,53700,4947.0,0.00017490212,0.2,5360.0,0.0,-0.0011869012805618,703069.3875,-1.7355619966983795,2.443790435791016e-06,0.0003,402784.34375
253,538,212,53800,2482.0,0.000107820975,0.2,5370.0,0.0,-0.0015698259036071,587621.23125,-1.7455295205116272,-1.1920928955078125e-07,0.0003,266843.6875
253,539,212,53900,4167.0,0.00047589873,0.2,5380.0,0.0,-0.0046898026797862,159805.85234375,-1.7321669101715087,0.0,0.0003,74519.3828125
253,540,213,54000,5772.0,0.0006365322,0.2,5390.0,0.0,-0.0054703396999684,359741.7421875,-1.7383821725845336,0.0,0.0003,198515.625
253,541,213,54100,2744.0,0.00022630274,0.2,5400.0,0.0,-0.0016975158730929,945140.2125,-1.7256974399089813,3.5762786865234375e-07,0.0003,515043.71875
253,542,213,54200,3002.0,0.000486637,0.2,5410.0,0.0,-0.0043310308137733,199736.684375,-1.7582877695560457,0.0,0.0003,92393.2734375
253,543,214,54300,4573.0,0.0003902355,0.2,5420.0,0.0,-0.0033069181707105,138208.086328125,-1.7293561220169067,4.172325134277344e-07,0.0003,73840.328125
253,544,214,54400,4294.0,0.00015772725,0.2,5430.0,0.0,-0.0006396277404292,661846.0,-1.7395147502422332,1.1920928955078125e-07,0.0003,262266.34375
253,545,214,54500,2494.0,0.0001630628,0.2,5440.0,0.0,-0.0025480440472165,441552.5125,-1.7437692523002624,5.960464477539064e-08,0.0003,193550.046875
253,546,215,54600,4837.0,0.00025305862,0.2,5450.0,0.0,-0.0038861968578203,111755.516796875,-1.7170533776283263,0.0,0.0003,43805.29296875
253,547,215,54700,3107.0,0.00017563839,0.2,5460.0,0.0,-0.0013107304144796,585349.5359375,-1.740285086631775,-1.1920928955078125e-07,0.0003,222788.984375
253,548,216,54800,4393.0,0.000113079586,0.2,5470.0,0.0,-0.0019536791136488,196045.296875,-1.712871354818344,1.1920928955078125e-07,0.0003,97834.390625
253,549,216,54900,3218.0,0.00015996589,0.2,5480.0,0.0,-0.0025676363798993,471699.490625,-1.7101877212524417,5.960464477539064e-08,0.0003,235277.828125
253,550,216,55000,3579.0,0.00027109456,0.2,5490.0,0.0,-0.0028472720270656,264557.2265625,-1.7304789423942566,-2.384185791015625e-07,0.0003,146372.9375
253,551,217,55100,3156.0,0.00018127443,0.2,5500.0,0.0,-0.0015404341407702,434726.325,-1.712951624393463,5.960464477539064e-08,0.0003,276050.71875
253,552,217,55200,4199.0,0.00039813414,0.2,5510.0,0.0,-0.0038204709127057,195999.865625,-1.7052027046680451,1.0132789611816406e-06,0.0003,101779.3671875
253,553,218,55300,4368.0,0.00041739765,0.2,5520.0,0.0,-0.0029642975634487,348490.46953125,-1.7257792174816131,0.0,0.0003,175878.703125
253,554,218,55400,2337.0,0.0001851122,0.2,5530.0,0.0,-0.00200846044645,426714.5703125,-1.747324526309967,-1.1920928955078125e-07,0.0003,243021.5625
253,555,218,55500,3611.0,0.0015630743,0.2,5540.0,0.0,-0.0077031320979585,129547.238671875,-1.7475303888320923,1.788139343261719e-07,0.0003,68846.5625
253,556,219,55600,3684.0,0.0005642796,0.2,5550.0,0.0,-0.003550191242175,227603.85546875,-1.7283658981323242,0.0,0.0003,75588.71875
253,557,219,55700,4345.0,0.0012079998,0.2,5560.0,0.0,-0.0066369593099807,292436.9,-1.7254719018936158,1.1920928955078125e-07,0.0003,142545.46875
253,558,220,55800,4204.0,0.00065686123,0.2,5570.0,0.0,-0.0028759662309312,472747.640625,-1.71008842587471,-1.1920928955078125e-07,0.0003,253205.828125
253,559,220,55900,3463.0,0.00012322009,0.2,5580.0,0.0,-0.001504566974836,421453.76875,-1.7259326696395874,5.960464477539064e-08,0.0003,181668.265625
253,560,220,56000,5502.0,0.00036901195,0.2,5590.0,0.0,-0.003297957661698,342714.30078125,-1.7315215468406675,2.384185791015625e-07,0.0003,172649.828125
253,561,221,56100,2659.0,0.00010880321,0.2,5600.0,0.0,-0.0004730822933197,739423.225,-1.7351806700229644,-1.1920928955078125e-07,0.0003,347251.65625
253,562,221,56200,3228.0,0.00043355458,0.2,5610.0,0.0,-0.0036179629081743,135989.103125,-1.7086975395679471,-2.384185791015625e-07,0.0003,79418.2578125
253,563,222,56300,4677.0,0.0006596461,0.2,5620.0,0.0,-0.0036974996291974,188035.38046875,-1.7021437108516693,5.364418029785156e-07,0.0003,92982.9609375
253,564,222,56400,3275.0,9.361422e-05,0.2,5630.0,0.0,-0.0017735522113071,496177.9953125,-1.7242080807685851,4.76837158203125e-07,0.0003,231431.609375
253,565,222,56500,3385.0,0.00014086885,0.2,5640.0,0.0,-0.0016634775354759,305553.48125,-1.7129550457000733,3.5762786865234375e-07,0.0003,150175.953125
253,566,223,56600,5378.0,0.0002779003,0.2,5650.0,0.0,-0.0024773386823653,274672.9390625,-1.7195061802864076,0.0,0.0003,147602.96875
253,567,223,56700,1619.0,0.00019506464,0.2,5660.0,0.0,-0.002613177234889,635043.475,-1.6968258678913115,1.788139343261719e-07,0.0003,319517.40625
253,568,223,56800,3962.0,0.0008268618,0.2,5670.0,0.0,-0.0037098354021509,69552.278125,-1.711878877878189,0.0,0.0003,35959.44921875
253,569,224,56900,4834.0,0.00085031905,0.2,5680.0,0.0,-0.004329381766729,371014.8515625,-1.7231219291687012,1.1920928955078125e-07,0.0003,178039.703125
253,570,224,57000,3667.0,0.00030408456,0.2,5690.0,0.0,-0.002174308648864,403838.659375,-1.6871480166912078,5.960464477539064e-08,0.0003,211048.828125
253,571,225,57100,5873.0,0.0004695745,0.2,5700.0,0.0,-0.0041544566443917,292223.18125,-1.668208861351013,1.788139343261719e-07,0.0003,118550.6015625
253,572,225,57200,4570.0,0.00020261548,0.2,5710.0,0.0,-0.0010862701321457,768059.609375,-1.677753871679306,2.384185791015625e-07,0.0003,546487.75
253,573,225,57300,4680.0,0.00011225138,0.2,5720.0,0.0,-0.0018307707698113,486315.425,-1.71595618724823,1.1920928955078125e-07,0.0003,206370.609375
253,574,226,57400,1900.0,0.00018130708,0.2,5730.0,0.0,-0.0018588758764963,516903.9265625,-1.716269952058792,1.788139343261719e-07,0.0003,253230.359375
253,575,226,57500,3101.0,0.0022894177,0.2,5740.0,0.0,-0.0095620403920293,68682.34609375,-1.698917466402054,0.0,0.0003,38246.60546875
253,576,227,57600,3937.0,0.0022859587,0.2,5750.0,0.0,-0.0111381383961997,277814.17109375,-1.71770036816597,0.0,0.0003,118902.8984375
253,577,227,57700,3837.0,0.00042874314,0.2,5760.0,0.0,-0.0017937569682544,348135.06875,-1.6458738446235657,2.384185791015625e-07,0.0003,186494.109375
253,578,227,57800,5047.0,0.00020947168,0.2,5770.0,0.0,-0.0021772826761662,354396.06875,-1.644240814447403,2.384185791015625e-07,0.0003,210354.546875
253,579,228,57900,4106.0,0.00012849571,0.2,5780.0,0.0,-0.0020474320997891,536753.790625,-1.6057097733020782,-1.1920928955078125e-07,0.0003,248644.03125
253,580,228,58000,2702.0,6.190527e-05,0.2,5790.0,0.0,-0.0014608285178837,442215.453125,-1.642427432537079,8.940696716308594e-07,0.0003,223894.6875
253,581,229,58100,4252.0,0.0010672275,0.2,5800.0,0.0,-0.0078638247490744,199322.07265625,-1.6832384049892426,-5.960464477539062e-07,0.0003,92963.1640625
253,582,229,58200,4498.0,0.0002937595,0.2,5810.0,0.0,-0.0001749061098962,457474.04375,-1.7131537437438964,-2.384185791015625e-07,0.0003,214225.609375
253,583,229,58300,2719.0,8.262037e-05,0.2,5820.0,0.0,-0.0019479442744341,444978.575,-1.645534098148346,-1.1920928955078125e-07,0.0003,205954.78125
253,584,230,58400,4088.0,0.000150092,0.2,5830.0,0.0,-0.0017802534061047,167499.18671875,-1.6507729589939115,2.980232238769531e-07,0.0003,76813.453125
253,585,230,58500,4698.0,6.123218e-05,0.2,5840.0,0.0,-0.0006613402794755,341681.940625,-1.6653107166290284,0.0,0.0003,183255.078125
253,586,230,58600,2834.0,0.0002833965,0.2,5850.0,0.0,-0.0029413500036753,589237.059375,-1.67038756608963,0.0,0.0003,285058.96875
253,587,231,58700,4512.0,0.00038517133,0.2,5860.0,0.0,-0.0038743510143831,182562.14375,-1.6828555047512057,4.172325134277344e-07,0.0003,88749.3828125
253,588,231,58800,3557.0,0.00018734936,0.2,5870.0,0.0,-0.0018157840771891,587809.7171875,-1.6554065585136413,5.960464477539064e-08,0.0003,365632.40625
253,589,232,58900,4940.0,0.00031092466,0.2,5880.0,0.0,-0.0029400469153188,275446.9296875,-1.6679111540317535,-1.1920928955078125e-07,0.0003,124605.5625
253,590,232,59000,3913.0,0.00016060178,0.2,5890.0,0.0,-0.0020254742616089,538213.3296875,-1.643357616662979,2.980232238769531e-07,0.0003,323075.15625
253,591,232,59100,3799.0,0.0004314121,0.2,5900.0,0.0,-0.0040590477685327,374612.6390625,-1.656169193983078,1.788139343261719e-07,0.0003,193798.6875
253,592,233,59200,4262.0,0.00017092527,0.2,5910.0,0.0,-0.0016959545682766,311310.4453125,-1.6478906869888306,1.1920928955078125e-07,0.0003,150064.40625
253,593,233,59300,2953.0,0.00026738917,0.2,5920.0,0.0,-0.0023546936346974,425302.7078125,-1.6973320186138152,1.788139343261719e-07,0.0003,237354.21875
253,594,234,59400,3930.0,0.00031773385,0.2,5930.0,0.0,-0.0029045277588011,219753.4046875,-1.7375140011310577,0.0,0.0003,123829.671875
253,595,234,59500,3619.0,0.00039979967,0.2,5940.0,0.0,-0.0027459081382403,315300.88125,-1.6637027740478516,2.384185791015625e-07,0.0003,142442.109375
253,596,234,59600,5124.0,0.00020777734,0.2,5950.0,0.0,-0.0031980617815861,288496.2203125,-1.679986733198166,-1.1920928955078125e-07,0.0003,143894.09375
253,597,235,59700,2792.0,0.0001960895,0.2,5960.0,0.0,-0.0018154449841858,638698.078125,-1.6913514137268066,-1.1920928955078125e-07,0.0003,309382.25
253,598,235,59800,3970.0,0.00016794121,0.2,5970.0,0.0,-0.0018175200485529,148193.055078125,-1.693371170759201,2.980232238769531e-07,0.0003,75162.171875
253,599,236,59900,2652.0,0.0009292758,0.2,5980.0,0.0,-0.007228776080592,384231.1703125,-1.687742245197296,1.788139343261719e-07,0.0003,240690.203125
253,600,236,60000,4657.0,0.0023665759,0.2,5990.0,0.0,-0.010643199190963,171969.64921875,-1.6540144324302672,3.5762786865234375e-07,0.0003,97898.125
253,601,236,60100,3945.0,0.00046196196,0.2,6000.0,0.0,-0.0021360850427299,557662.10625,-1.6709334254264832,1.1920928955078125e-07,0.0003,283628.125
253,602,237,60200,4646.0,0.00029701853,0.2,6010.0,0.0,-0.0027243853473919,323379.39609375,-1.6748336255550385,2.980232238769531e-07,0.0003,170957.71875
253,603,237,60300,3748.0,0.0004982669,0.2,6020.0,0.0,-0.003416964666394,457191.3875,-1.6799021363258362,1.1920928955078125e-07,0.0003,214615.171875
253,604,238,60400,3758.0,0.0001832523,0.2,6030.0,0.0,-0.0019421976816374,322217.3296875,-1.6941107213497162,2.980232238769531e-07,0.0003,173622.515625
253,605,238,60500,4805.0,0.000485429,0.2,6040.0,0.0,-0.0031318835201091,284171.503125,-1.6642782866954804,1.1920928955078125e-07,0.0003,106986.296875
253,606,238,60600,4002.0,0.00016779256,0.2,6050.0,0.0,-0.0011916582850972,542439.428125,-1.6781420826911926,1.788139343261719e-07,0.0003,201711.203125
253,607,239,60700,3434.0,0.0002422963,0.2,6060.0,0.0,-0.0033914018602445,395857.4375,-1.6369778215885162,-2.384185791015625e-07,0.0003,207610.078125
253,608,239,60800,4572.0,0.00015995471,0.2,6070.0,0.0,-0.0017163505635835,250477.39375,-1.6791731238365173,0.0,0.0003,123522.90625
253,609,240,60900,2681.0,8.813312e-05,0.2,6080.0,0.0,-0.0009937112214174,476629.575,-1.6541041374206542,0.0,0.0003,243210.21875
253,610,240,61000,3457.0,0.0001831555,0.2,6090.0,0.0,-0.0023242300634592,171246.55390625,-1.6797681272029876,1.6093254089355469e-06,0.0003,69321.3828125
253,611,240,61100,4201.0,0.0001017606,0.2,6100.0,0.0,-0.0010241538890113,393790.075,-1.66942902803421,-1.1920928955078125e-07,0.0003,213393.0
253,612,241,61200,4567.0,0.00023206562,0.2,6110.0,0.0,-0.0026921279939415,399866.903125,-1.667890912294388,7.152557373046875e-07,0.0003,154596.328125
253,613,241,61300,4148.0,0.0003089998,0.2,6120.0,0.0,-0.0033849819708848,531242.1765625,-1.668891817331314,1.788139343261719e-07,0.0003,268759.5
253,614,242,61400,3926.0,0.00029360346,0.2,6130.0,0.0,-0.003470708527675,351424.3625,-1.6976430356502532,-1.1920928955078125e-07,0.0003,183887.578125
253,615,242,61500,4274.0,0.00015516336,0.2,6140.0,0.0,-0.0019283970214019,376188.984375,-1.677001029253006,-1.1920928955078125e-07,0.0003,195511.5
253,616,242,61600,3161.0,0.000106637934,0.2,6150.0,0.0,-0.001922590290178,446379.5578125,-1.6781549155712128,5.960464477539064e-08,0.0003,187821.734375
253,617,243,61700,3794.0,0.0011883362,0.2,6160.0,0.0,-0.007630087929283,133903.66484375,-1.7154917478561402,0.0,0.0003,74831.625
253,618,243,61800,1821.0,0.0004212225,0.2,6170.0,0.0,-0.002559860641486,364208.796875,-1.6848368763923645,4.76837158203125e-07,0.0003,176667.0625
253,619,243,61900,4307.0,0.0010680186,0.2,6180.0,0.0,-0.0075078255373227,43669.860546875,-1.6767463505268096,-0.0001081228256225,0.0003,19596.9375
253,620,244,62000,2719.0,0.0003783889,0.2,6190.0,0.0,-0.0021293688943842,559742.53125,-1.6670718491077423,5.960464477539064e-08,0.0003,318233.96875
253,621,244,62100,3635.0,0.000885159,0.2,6200.0,0.0,-0.0050383988955218,138156.669921875,-1.6670686602592468,3.5762786865234375e-07,0.0003,59281.55078125
253,622,245,62200,5379.0,0.0007569203,0.2,6210.0,0.0,-0.0039133159611083,290626.67421875,-1.7148542165756226,1.788139343261719e-07,0.0003,140953.0
253,623,245,62300,3932.0,0.00019760855,0.2,6220.0,0.0,-0.0012676661217483,524878.76875,-1.6722215175628663,5.960464477539064e-08,0.0003,314974.4375
253,624,245,62400,3367.0,0.0017649084,0.2,6230.0,0.0,-0.0105315453663934,387411.4375,-1.6640759706497192,0.0,0.0003,225020.703125
253,625,246,62500,4028.0,0.0005006407,0.2,6240.0,0.0,-0.0026086456802659,232052.32734375,-1.6929317593574524,3.5762786865234375e-07,0.0003,120094.2734375
253,626,246,62600,2714.0,0.0007492174,0.2,6250.0,0.0,-0.0038484632244944,223586.34453125,-1.6998853087425232,0.0,0.0003,68510.0859375
253,627,246,62700,4256.0,0.00061426347,0.2,6260.0,0.0,-0.0039547569580463,162866.1046875,-1.6740856766700745,0.0,0.0003,93199.671875
253,628,247,62800,3405.0,0.0005748314,0.2,6270.0,0.0,-0.0043117092980537,368811.9234375,-1.7037155389785767,1.1920928955078125e-06,0.0003,168673.8125
253,629,247,62900,2643.0,0.0007344588,0.2,6280.0,0.0,-0.0052023010710399,251179.83828125,-1.7178766787052155,2.980232238769531e-07,0.0003,113717.0859375
253,630,248,63000,3493.0,0.0010728526,0.2,6290.0,0.0,-0.0060519166348967,161752.19375,-1.7208143055438996,0.0,0.0003,83791.8984375
253,631,248,63100,3647.0,0.000515498,0.2,6300.0,0.0,-0.0013540212203224,252798.6921875,-1.683315485715866,0.0,0.0003,129140.0546875
253,632,248,63200,3903.0,8.897313e-05,0.2,6310.0,0.0,-0.0006338515742299,356212.475,-1.6878094136714936,1.788139343261719e-07,0.0003,162749.078125
253,633,249,63300,5094.0,0.00015590992,0.2,6320.0,0.0,-0.0025742153023657,438300.05,-1.6622462034225465,3.5762786865234375e-07,0.0003,211683.71875
253,634,249,63400,2444.0,0.00016997744,0.2,6330.0,0.0,-0.0016407409289968,699898.328125,-1.6918453395366668,4.172325134277344e-07,0.0003,367998.15625
253,635,250,63500,3068.0,0.001236069,0.2,6340.0,0.0,-0.0059307805779099,179263.190625,-1.6830637633800507,-1.1920928955078125e-07,0.0003,87643.359375
254,636,250,63600,4242.0,0.0004901404,0.2,6350.0,0.0,-0.0016774646181147,190860.26328125,-1.6689930081367492,1.788139343261719e-07,0.0003,107098.7265625
254,637,250,63700,4307.0,7.901951e-05,0.2,6360.0,0.0,-0.0010141916856809,369743.0734375,-1.6459846913814544,0.0,0.0003,161253.75
254,638,251,63800,3068.0,0.00018092933,0.2,6370.0,0.0,-0.0024717185860936,446711.0953125,-1.6669505000114442,0.0,0.0003,245627.390625
254,639,251,63900,2692.0,0.00037058757,0.2,6380.0,0.0,-0.0038506739427248,250652.528125,-1.6514175832271576,1.0132789611816406e-06,0.0003,125244.8984375
254,640,251,64000,5881.0,0.00013820165,0.2,6390.0,0.0,-0.0011663457924441,128889.366796875,-1.6721252083778382,1.788139343261719e-07,0.0003,67734.640625
254,641,252,64100,3310.0,6.626588e-05,0.2,6400.0,0.0,-0.0002087218257656,1010387.203125,-1.6676789462566377,-1.1920928955078125e-07,0.0003,560397.8125
254,642,252,64200,3457.0,0.0003259108,0.2,6410.0,0.0,-0.0027050917045016,271401.96328125,-1.6922668933868408,1.788139343261719e-07,0.0003,142698.375
254,643,253,64300,4948.0,0.0006251561,0.2,6420.0,0.0,-0.0028981901312363,327488.55625,-1.709918874502182,0.0,0.0003,187440.078125
254,644,253,64400,4848.0,0.00012697626,0.2,6430.0,0.0,-0.0009586614207364,438628.346875,-1.6949769139289856,5.960464477539064e-08,0.0003,255541.953125
254,645,253,64500,4386.0,0.00015354049,0.2,6440.0,0.0,-0.0019485441935103,585209.4625,-1.6552709221839903,7.748603820800781e-07,0.0003,252484.75
254,646,254,64600,2083.0,0.00014023803,0.2,6450.0,0.0,-0.0023544414519165,519945.828125,-1.6724858939647675,-2.384185791015625e-07,0.0003,266105.65625
254,647,254,64700,4723.0,0.00054991746,0.2,6460.0,0.0,-0.0043725051407818,103357.919140625,-1.632557100057602,3.5762786865234375e-07,0.0003,37872.2265625
254,648,255,64800,5023.0,0.0005734222,0.2,6470.0,0.0,-0.0033995648199379,665196.7859375,-1.68570277094841,0.0,0.0003,431555.84375
