Reward
882.0
1102.0
1476.0
2479.0
966.0
1940.0
1222.0
1260.0
1869.0
2352.0
1092.0
1660.0
1965.0
1096.0
1098.0
2688.0
1409.0
970.0
783.0
1998.0
1139.0
1197.0
968.0
2630.0
2186.0
987.0
1932.0
1071.0
1904.0
1026.0
1323.0
1218.0
976.0
1512.0
1743.0
1145.0
1617.0
987.0
1848.0
1415.0
1072.0
1407.0
1575.0
1050.0
1822.0
1853.0
989.0
1998.0
1376.0
1182.0
1701.0
1926.0
1395.0
1155.0
2858.0
971.0
1659.0
843.0
973.0
1503.0
1106.0
1869.0
1304.0
1896.0
2279.0
877.0
1428.0
1371.0
1622.0
907.0
1984.0
1750.0
804.0
1464.0
1473.0
762.0
1029.0
1213.0
1370.0
1655.0
2291.0
1617.0
1701.0
2081.0
1299.0
822.0
1974.0
1324.0
1062.0
2898.0
1584.0
1061.0
1503.0
1631.0
998.0
1228.0
965.0
904.0
1336.0
2058.0
1680.0
1239.0
1575.0
1134.0
1630.0
908.0
2189.0
1244.0
737.0
871.0
871.0
1667.0
1596.0
1355.0
1941.0
1239.0
1155.0
1449.0
1974.0
1491.0
1428.0
2400.0
2058.0
1371.0
1428.0
1533.0
1685.0
2499.0
1431.0
1449.0
1254.0
1302.0
976.0
2226.0
1365.0
1281.0
1974.0
1743.0
2142.0
1260.0
1344.0
1851.0
1097.0
1098.0
1222.0
1725.0
825.0
1476.0
1409.0
929.0
1974.0
915.0
624.0
1533.0
1871.0
1449.0
1646.0
1378.0
1391.0
1622.0
1083.0
1577.0
1008.0
1575.0
2000.0
1701.0
1475.0
1829.0
1869.0
1231.0
1586.0
1222.0
924.0
989.0
1707.0
1617.0
1570.0
2142.0
1176.0
2079.0
1723.0
1036.0
1554.0
1176.0
1260.0
1579.0
1017.0
1428.0
1275.0
1472.0
1991.0
1292.0
1854.0
1148.0
1365.0
2125.0
1287.0
1302.0
1533.0
735.0
1137.0
1701.0
1680.0
1176.0
931.0
1848.0
1239.0
951.0
2037.0
1585.0
1428.0
1158.0
1659.0
1155.0
1309.0
1240.0
1647.0
1008.0
1056.0
1575.0
1470.0
1456.0
1205.0
1246.0
2434.0
1619.0
1064.0
1387.0
1575.0
2515.0
1050.0
1957.0
1652.0
2121.0
1019.0
1873.0
1604.0
2122.0
1522.0
882.0
1395.0
1644.0
1806.0
2231.0
861.0
1779.0
1226.0
1030.0
1975.0
1050.0
1722.0
1456.0
1687.0
2245.0
1134.0
1113.0
1773.0
1617.0
1614.0
788.0
1254.0
805.0
966.0
693.0
1428.0
1986.0
1419.0
1869.0
1260.0
1375.0
1512.0
1404.0
1943.0
1790.0
1008.0
1961.0
609.0
1429.0
1365.0
2772.0
1155.0
1534.0
1218.0
1491.0
2478.0
1990.0
987.0
1471.0
871.0
1050.0
1386.0
2121.0
830.0
1123.0
1176.0
1638.0
1388.0
1533.0
1932.0
1638.0
1407.0
876.0
1449.0
1388.0
1008.0
1617.0
1012.0
1543.0
2289.0
1408.0
1827.0
2415.0
1282.0
2299.0
1617.0
1058.0
798.0
873.0
1753.0
1732.0
1182.0
1052.0
1724.0
631.0
1260.0
848.0
2604.0
1787.0
1491.0
1539.0
1386.0
2373.0
2037.0
1197.0
1685.0
1151.0
2184.0
966.0
1877.0
1247.0
651.0
1534.0
1743.0
735.0
1547.0
1281.0
1554.0
2247.0
1596.0
1260.0
1764.0
1421.0
1575.0
1302.0
2228.0
1365.0
1890.0
1558.0
1197.0
1710.0
1638.0
951.0
1042.0
1155.0
1806.0
1502.0
1029.0
1113.0
1281.0
1813.0
1159.0
1491.0
1017.0
1392.0
861.0
1954.0
1207.0
1050.0
1218.0
1595.0
1054.0
1333.0
