Episode,Loss
1,169.51393785371562
2,538.2058362573712
3,1290.0784298239603
4,449.5545973991789
5,649.3001903766856
6,308.1274098858843
7,90.77266696382314
8,583.2168629457243
9,66.74943264897912
10,500.9683388837986
11,91.73833675965666
12,35.96780556581914
13,78.96395209789276
14,211.62866091344506
15,48.81409908298403
16,29.44156611341983
17,144.4784811160993
18,71.33436208702624
19,27.171154154241083
20,301.84291684895754
21,1059.6863110853174
22,177.70708499893547
23,135.5861247364548
24,336.249664991647
25,361.3492907801643
26,129.60792564611882
27,496.4616999254562
28,76.12192369125783
29,34.47699387391098
30,373.7101430182159
31,318.8655590636283
32,167.19934851683675
33,824.3995508022699
34,125.8172583815828
35,103.50163034800265
36,50.13992756873369
37,132.13093184903263
38,345.84425222560765
39,114.09098165616393
40,136.85658400099726
41,121.4850389684271
42,152.88812720656395
43,506.28772192023405
44,130.42669429436327
45,228.2892547230702
46,156.50429694086313
47,186.18996939890087
48,147.15153406221418
49,352.23408926084636
50,309.7107779559121
51,111.223777121678
52,156.60434724021704
53,611.4212724051624
54,262.3585667397827
55,194.24103557711467
56,435.8294896872342
57,142.73457697341217
58,503.45951421439645
59,158.15243009697645
60,299.6748959072679
61,140.47311451599
62,50.3034397303313
63,283.1352593025565
64,528.3075632625073
65,358.3218536235392
66,343.1562103188038
67,264.01283774953333
68,333.8303090928495
69,231.55761215388776
70,437.0519481327012
71,649.5940896092355
72,381.74500789179467
73,89.83073006249964
74,250.2885104891658
75,198.8513560685143
76,289.4590984919667
77,194.0039343046397
78,608.9678265210986
79,981.4993013079464
80,285.77196790203453
81,95.22948942102492
82,112.11141790814698
83,242.04286815062164
84,147.7485895381868
85,674.9622109805792
86,57.177573383897546
87,741.134147220999
88,228.7800843567401
89,87.02291322261095
90,225.04912896230817
91,308.5383002074063
92,357.09066816866397
93,737.7649976302683
94,235.3987465170026
95,134.74532857119107
96,1302.002401586175
97,405.41396931901573
98,117.86333263874054
99,221.41884771823882
100,176.70473955243827
101,156.92770934328436
102,113.23921585902572
103,102.98458219469525
104,281.1842000423744
105,954.4917753121257
106,139.0259964384325
107,219.37369096800685
108,155.78632999405264
109,72.3992836406827
110,686.4344660285116
111,137.22260224461556
112,1391.9579922559858
113,108.13487887084484
114,35.104280365258454
115,223.74158739294856
116,436.46587530681865
117,136.0525986939296
118,898.1268251854182
119,264.8195599461388
120,214.63176639111714
121,212.48045408457517
122,191.35582644611597
123,491.8698365103826
124,111.75420525163412
125,283.8849652296305
126,163.86159361291678
127,781.7209394422919
128,238.56716577932238
129,145.0214275657758
130,233.08525980018078
131,262.043200982213
132,35.031778275072575
133,481.59452637925745
134,1093.0259476176277
135,533.2540186433494
136,541.4823970872163
137,567.8038858608902
138,643.5238701093197
139,158.34166459495202
140,149.02696045279504
141,211.1556883084774
142,179.41863635361196
143,567.9679138353467
144,299.6079759954289
145,326.525622318536
146,112.85208282753825
147,169.2474285620451
148,289.3119809853099
149,375.4626560029574
150,1177.3462318183667
151,168.7449746058136
152,237.9473331058398
153,186.87043061219157
154,136.35070054031908
155,122.11680899208412
156,1027.004373014681
157,264.972073597312
158,135.40179646633567
159,1874.9757470738887
160,194.8661227390915
161,184.9360382384248
162,333.4072867549211
163,110.27045897200703
164,479.44582810521126
165,218.7280059980601
166,308.7344961512089
167,586.1336005716025
168,266.2023981028795
169,449.3880021594465
170,348.8340086018434
171,136.0630967748165
172,469.91731258422135
173,426.02901230081915
174,493.1068724613264
175,31.970472485125065
176,796.4483226253465
177,389.4788348898152
178,198.7282551325485
179,419.76972256571054
180,1121.0886877724529
181,216.70286765933037
182,146.3528451064229
183,268.628660171777
184,501.63577034249903
185,75.45323744729161
186,1735.6052827664091
187,481.27495996937154
188,534.5846872178092
189,329.3142314726114
190,320.3803003492951
191,185.13342760711907
192,337.45353800803423
193,555.2024300218374
194,661.4371307685319
195,109.4625966143608
196,367.42658514499664
197,320.1746079908218
198,349.05513267859817
199,318.0877874699235
200,432.09085272058843
201,379.625241034627
202,459.9214291664958
203,260.7054313476477
204,1560.6679109559952
205,275.4337418701127
206,537.9500538519013
207,378.4268872602284
208,357.0821834993362
209,87.44734563097357
210,545.3947963607125
211,294.0123283073306
212,123.38314333286137
213,262.95756987519565
214,289.8441731898487
215,1339.47769927755
216,404.2055754892528
217,137.19758656252176
218,264.830071323216
219,452.18994068592787
220,199.71018980405293
221,674.1431906965375
222,531.6185223442875
223,677.8722844165563
224,557.0098490735702
225,85.32010557139293
226,255.77942342339082
227,187.65628393874505
228,146.12478792786598
229,272.9778936397843
230,325.92863795667887
231,195.8399634347111
232,752.0060814814269
233,106.70436842098832
234,327.3712692181021
235,980.8099353600014
236,171.19250509476288
237,281.96633305706087
238,167.66932197451592
239,374.40354109536855
240,364.6926787036657
241,322.64753560990096
242,470.8699604174495
243,934.554344878085
244,211.63761406227945
245,369.5118401811272
246,159.43424590289592
247,497.1162511491776
248,697.326344822459
249,150.98792189724745
250,1069.6221202613413
251,548.2039156172485
252,187.1963400248438
253,763.4272385248914
254,239.90484829202293
255,191.8839159165323
256,288.41930284053086
257,121.70208075782226
258,140.24381391372532
259,129.8452697283402
260,218.71881909549236
261,117.23645043849945
262,310.41331242810935
263,478.51225428685547
264,580.4192193493992
265,613.8473357000947
266,650.8765803952515
267,251.69792004704476
268,414.27751556515693
269,735.5179219419509
270,295.32405410371723
271,162.65840491868556
272,397.5658115740865
273,41.108382435981184
274,95.87758223861456
275,506.5069485653937
276,169.4581737962365
277,352.00784136384726
278,296.96390200346707
279,1092.1227565330266
280,704.5565430217237
281,200.05470277160407
282,622.2358858768642
283,100.80210190951824
284,137.18553753018378
285,352.0335865928978
286,729.366399808079
287,343.83769175112246
288,49.74401929467916
289,304.56165272712707
290,1508.5760438376665
291,101.786752217561
292,379.26446021944287
293,315.7854527175054
294,28.05858275650069
295,439.24209005691114
296,387.3096153525263
297,598.8715400788188
298,327.8111382561177
299,156.1584712458402
300,611.6745952843875
301,707.7916616322846
302,222.16737035781145
303,727.9107965140789
304,529.5250666029751
305,427.7930963417888
306,312.06170248404146
307,181.18295640288852
308,62.033007477745414
309,91.47703109972178
310,354.115079273805
311,910.8261462798781
312,510.39159059889613
313,221.74269651356153
314,206.18864042676987
315,707.3809118753671
316,316.30683150939643
317,51.67582669941709
318,245.49674341488628
319,129.68406159088016
320,130.54247482776643
321,315.5946551185846
322,89.1105780967325
323,444.1765787008405
324,761.514759965837
325,603.2666541548818
326,295.36958681710064
327,312.14159165795894
328,815.4797626650334
329,224.95646648395805
330,80.72485367164016
331,206.5009325471334
332,199.04217786841093
333,133.61295002102852
334,384.34726371616125
335,209.07305184550583
336,256.9380266227201
337,239.257469346188
338,144.55777575224639
339,1043.2189927861466
340,1172.3039603292941
341,584.8762459531426
342,244.71920908793808
343,372.00835403084756
344,40.34284465767443
345,196.32740461241454
346,80.27491010387428
347,346.38556318216024
348,266.4880738573149
349,193.813316308856
350,542.3217741777189
351,12.908303733766079
352,817.1956391279585
353,277.8304407621175
354,771.3578470019996
355,130.76409910723567
356,414.3286256445834
357,272.7984950000048
358,162.2956345672533
359,114.20808755159378
360,164.66778764799238
361,324.1914065401256
362,45.22282957040705
363,42.14424107719213
364,1532.6960255203676
365,166.98447336144744
366,523.7458340260293
367,253.2214312184602
368,333.55145013560775
369,270.8457302063704
370,494.3881738179922
371,581.7759280317276
372,535.4635647532344
373,511.52293165802956
374,460.6787644029409
375,206.5511295056902
376,304.90020270206037
377,216.0161311211437
378,1377.016856146492
379,304.1071861321479
380,478.0813103505969
381,546.3841363196075
382,30.215887634754182
383,199.13839889749886
384,53.812478965651245
385,798.8919263753481
386,266.00667683114295
387,806.8002525614202
388,309.38974965989587
389,437.09246450208127
390,83.70430646046997
391,877.8324256931245
392,74.00047093346716
393,341.20322797358034
394,267.7909702336788
395,589.3472159503028
396,621.0570981690288
397,483.06902475334704
398,152.9498994460763
399,336.4868924750644
400,167.85245965660084
401,532.0675701847114
402,265.3275696967542
403,270.9729816605151
404,195.55919601619243
405,288.6782309004664
406,624.0106656657159
407,215.57702358521055
408,86.13946667023004
409,286.92965186819436
410,589.0068337656558
411,492.80489486254754
412,730.5610163895785
413,258.7560523347557
414,78.90194331843406
415,1893.1968712362648
416,113.24243271440268
417,1511.2803894346207
418,304.1177427234501
419,530.1597957533539
420,453.53539750754834
421,313.3090683001652
422,144.77179779976606
423,415.19129089385274
424,276.42076048605145
425,425.6853750021383
426,507.5187154184282
427,203.94846089884174
428,411.2076392883062
429,500.5765466733277
430,325.4470413387008
431,532.8334666438401
432,268.51084275111555
433,208.09518138483168
434,175.27815452676268
435,920.653973845467
436,294.04112769246103
437,129.2654140054062
438,753.9299388098717
439,119.94162000119687
440,504.86043045938015
441,63.83870792463422
442,435.75905298523605
443,766.7651091151685
444,176.32662396544126
445,680.1738113080756
446,286.0500181554258
447,443.6122904609138
448,230.46378928824328
449,303.05170567810535
450,287.0664877628535
451,281.02200833439827
452,47.37011196546256
453,76.92947199648246
454,120.48408630557358
455,213.09625032275915
456,287.52942281663417
457,292.174397136271
458,284.23167784407735
459,199.927062985301
460,271.24327058081747
461,832.2481326322817
462,873.3939767770469
463,96.8716186029464
464,300.5942828018963
465,452.52160709775984
466,126.67684748258442
467,37.92576012074947
468,52.708213399667294
469,1512.2429098160565
470,231.71257984869183
471,754.6646727911756
472,325.0168125605583
473,979.2653830037266
474,417.9908626451995
475,77.75684983607381
476,44.473382890238426
477,164.27655825134366
478,31.23979358689394
479,375.56886515170333
480,1204.3299500195124
481,481.8645332765952
482,972.9310434426728
483,606.0228020565957
484,639.0602987922728
485,415.8869941047579
486,115.12746587164467
487,99.92423856872134
488,622.6048893764615
489,7.914582713637501
490,357.50164067517966
491,564.7732882014662
492,33.367359262257814
493,95.73596308410168
494,868.6179149005189
495,278.83367308966814
496,91.37667210679501
497,704.5109022922813
498,421.5278742161393
499,62.90991773277521
500,238.6134758080542
501,286.5633992964774
502,1719.7841571624576
503,335.73904479056597
504,145.86412199020387
505,783.0385812606384
506,82.0009496756643
507,2162.88651476413
508,820.9435245790892
509,153.26846345227213
510,271.3368062172085
511,1172.6699087891727
512,181.70284055242314
513,1427.579864608422
514,1075.666223630286
515,400.64843855381014
516,498.0759348521009
517,661.9825669123046
518,323.85129082366825
519,257.9561177535355
520,399.5462085992843
521,92.03987208537757
522,69.46307897754014
523,337.16104146279395
524,155.46189684517682
525,8.214869009703397
526,1.8596092250198126
527,527.8694369136169
528,188.86828617588617
529,31.499414507038892
530,1118.0169394909358
531,220.29806206893176
532,156.22934420587495
533,674.5572977675125
534,596.9381112101674
535,135.0241732900217
536,432.40223260294647
537,181.41310479417444
538,250.2574513252452
539,310.30957418709994
540,165.55563187919557
541,43.787628303021194
542,72.35422342315316
543,103.51976125493645
544,84.28226047959178
545,13.080234438991175
546,176.18871577434243
547,261.27257571246474
548,16.436238894872368
549,513.1434842466563
550,391.34024157147854
551,193.87960948741065
552,258.2042824675422
553,1187.3958605612816
554,7.371659536212682
555,11.327471963651478
556,103.00262596266344
557,253.05597107101232
558,298.68120376057925
559,1482.515290801907
560,493.0921285360551
561,156.278120649755
562,228.2291165114101
563,230.10118528554216
564,190.8602022041008
565,29.15002497859299
566,50.2499735136109
567,118.72138758122921
568,139.99657634347676
569,746.4673457625508
570,485.1903212741576
571,211.1010572908446
572,215.4858799020946
573,872.6552825703471
574,42.248907421529296
575,760.5861356845498
576,182.3943860416487
577,120.53679905973375
578,291.6196800999343
579,1926.0290921052917
580,145.32328351612784
581,89.9632568052411
582,124.33368773404509
583,130.36492342300713
584,288.91083360621474
585,470.12216288581493
586,1614.8475681427494
587,166.27268029060448
588,289.5594339764118
589,17.246682579442858
590,148.3621823632717
591,350.97715278059246
592,1962.539262125166
593,1200.3264303427934
594,284.64601079694927
595,239.8215272925049
596,79.87774104572833
597,440.9451199353725
598,517.8172256830708
599,10.414705688860849
600,100.40620273038745
601,636.0084976130165
602,170.07136556397163
603,73.03791665960104
604,248.87447646342218
605,79.79791228547693
606,78.66967670863029
607,54.06932340577245
608,142.798494020449
609,109.45764388285578
610,529.4681904417928
611,1165.464501852989
612,197.82675852602347
613,126.2988278055936
614,298.72440465524795
615,212.34042840140873
616,190.47880898213015
617,444.34467914562674
618,151.0139402930811
619,26.006478507705033
620,376.2818634388037
621,354.34428181126714
622,33.85304873287678
623,329.1115614309907
624,370.82495169151576
625,578.2311086505651
626,118.15990343481768
627,26.08996642202139
628,547.4103329774738
629,205.96207589283586
630,852.5105250418932
631,195.3243483477831
632,125.29619457632303
633,1312.1851687003673
634,1687.165914272191
635,175.98858547769487
636,122.70528698246926
637,503.0450192591548
638,499.9840119598247
639,305.98918261781336
640,936.4721455514431
641,183.83931467430665
642,518.4312178016081
643,99.69696939047427
644,153.96001033715905
645,245.8760201306641
646,18.20551909253001
647,804.4900075345114
648,203.63476267679596
649,233.15197205130943
650,749.3829907427728
651,212.0863316118717
652,343.7346008321131
653,141.02798886358738
654,250.08061180165038
655,220.17837166428566
656,149.4943380126357
657,666.0137318345531
658,292.44441188346593
659,371.9154688696563
660,268.3589007824659
661,272.75446174576877
662,76.23392500825226
663,324.15045411014927
664,1384.4137489102782
665,365.3451860061288
666,989.5642894993722
667,2564.504994777888
668,184.26102657675744
669,242.54336862549187
670,23.197103352993725
671,698.8199181836843
672,604.1790243648737
673,143.42796111755072
674,1397.372794963885
675,160.82655130874366
676,899.9132659808174
677,76.27932844296097
678,1238.0047447972559
679,120.4660104247462
680,262.4401136832684
681,199.6726555648446
682,1331.4552182647212
683,246.36262064890937
684,257.5027203765325
685,1111.2890151753463
686,404.0549091545446
687,273.85183089368047
688,209.63598646549275
689,60.70950648993254
690,140.2545467704348
691,547.6137411488593
692,605.2565960313624
693,116.67198153174715
694,132.13842347013764
695,168.88318757979198
696,801.6083174975589
697,121.25378013585694
698,1103.4556565174646
699,177.4086021662131
700,219.0761108559044
701,744.8973715287261
702,113.11372017013782
703,1385.1364760059257
704,793.3856396812387
705,130.7998452676041
706,300.7298699321924
707,127.3332481976226
708,916.7690537456609
709,400.9399646568857
710,195.263748854585
711,117.04804477923783
712,141.53703483238817
713,138.54293814294041
714,136.16984954543412
715,463.32534279892224
716,135.25117001608015
717,169.96483296919615
718,216.29382252030075
719,342.9570713108033
720,405.2937007706985
721,75.87529227769002
722,163.92159643417224
723,439.23185814268885
724,141.38908338816836
725,112.98658158862963
726,73.83494611207396
727,959.3033053157851
728,1014.6741093734792
729,557.8603277121904
730,249.05255665827542
731,228.5778251953423
732,116.53314292557538
733,212.0692650763644
734,254.4183207430737
735,124.7515767888911
736,334.9463628711086
737,253.55324862493669
738,143.7566954382509
739,289.5929771923274
740,112.23819085881114
741,571.4528086364642
742,510.6354200101923
743,1292.349271784732
744,381.07800003580746
745,195.76942176779266
746,153.85682441029698
747,196.3493393113464
748,427.3549353866279
749,86.72586078535765
750,82.48494825113565
751,375.90962893873456
752,487.5179521890264
753,394.519500964731
754,176.14002213954925
755,6.331446522437036
756,116.42857087114825
757,313.02480598911643
758,335.861703415066
759,1110.8199733911827
760,85.51299521441571
761,28.554744736488793
762,176.31928632237017
763,171.13350505158306
764,68.25278231285512
765,82.59582726543769
766,481.56974927899427
767,287.3427052153088
768,220.4770385915786
769,309.29987869578645
770,279.4878878866322
771,22.747682988932358
772,183.2951667688228
773,121.33789433777332
774,118.76581948598847
775,43.56977483850904
776,216.46236511910334
777,100.09560465812683
778,212.91024236211553
779,43.45638271592557
780,26.77629700543126
781,20.270268211732038
782,296.0740005828813
783,1262.3329056621901
784,435.6615244604647
785,257.7949245993048
786,227.09689835898578
787,261.65144147090615
788,109.31191282088868
789,21.419150054585188
790,30.780472881644965
791,126.22919798329472
792,997.7429270809749
793,578.5217257869243
794,73.65376654643565
795,946.6102135103336
796,809.4825793114304
797,73.47704666256905
798,5.094644821994007
799,159.9490135073289
800,240.88463573232292
801,124.84282511804253
802,315.44854511816055
803,1023.0879143288173
804,899.3510800890717
805,200.65949355885385
806,815.6448003351968
807,342.6469656494586
808,117.66119498449844
809,513.1387125661597
810,188.89276864258574
811,248.9535961718019
812,18.497679550638424
813,116.63820348866284
814,539.3701233352721
815,564.4651750069856
816,580.7016012334824
817,104.97175458602607
818,1072.616025738567
819,110.51806523368694
820,399.8844730907306
821,88.49440707875415
822,75.71756029512733
823,61.05697003492154
824,634.9912301744521
825,631.2114883821457
826,1375.31484448798
827,774.6219515365362
828,71.89635406769813
829,148.94282979014213
830,259.94140900343655
831,73.82536726761609
832,202.89829755797282
833,253.87809627182781
834,570.7491969265975
835,49.2245857664803
836,138.48563853877596
837,278.1690103563853
838,1296.997062968053
839,883.1923269046098
840,98.42046591319144
841,493.92102954395114
842,278.7401403137739
843,104.73329379424453
844,380.6057695640204
845,84.73149845200125
846,231.33426474777983
847,48.5044721312332
848,250.8782198419003
849,41.543603537436574
850,373.911519805342
851,204.24753235161305
852,90.37810403898358
853,448.4168708416726
854,298.9358854490146
855,172.42870737453921
856,359.3301539320499
857,148.819032933563
858,211.87443557782098
859,988.3717204919993
860,42.793750013061796
861,692.9118627807497
862,3.447561249732971
863,493.8999083905574
864,301.17466057997194
865,307.60634328329934
866,204.714861840941
867,306.6163413072564
868,115.58490934616886
869,380.58438771065323
870,220.87080936450394
871,485.9270621059742
872,159.10566645335638
873,20.413299259637423
874,244.71469992823899
875,841.6653427872247
876,319.2955968744773
877,349.56532927725465
878,66.97497102200985
879,192.75463727720083
880,899.5985793945193
881,525.2588528239913
882,812.642136580525
883,40.97919997900724
884,249.6758185966569
885,126.28529011286795
886,271.70926381806845
887,17.55651008799672
888,323.53973407948854
889,309.2710896862298
890,465.69900877535343
891,472.007037910528
892,80.74086995311082
893,374.74281253095717
894,51.691921997438186
895,180.136021362897
896,64.68915751310065
897,165.92871470637618
898,28.534869765318
899,127.72641121439403
900,133.94611677680396
901,287.0712919874002
902,601.1803498596325
903,45.14246960297227
904,82.29049889148213
905,29.422000179551542
906,193.43859100543895
907,77.1972056899313
908,555.5942153213919
909,633.8101728392393
910,550.8434181844443
911,286.4430760574341
912,571.8277361345664
913,787.0780724236741
914,26.21920526402537
915,6.137402659058571
916,449.3781582656968
917,99.76863185447641
918,1104.6113941654842
919,124.93805403698235
920,189.69702827853615
921,264.8894074093178
922,82.65901263523148
923,388.3869403599482
924,235.04798049635718
925,295.82340365924756
926,439.0919746227376
927,5.1136669235560115
928,36.01531788609922
929,141.6843496309966
930,89.68225339993835
931,940.2277500312775
932,180.33456980073825
933,286.0549150494859
934,54.910823244364
935,426.9827478465205
936,290.0143205529242
937,587.5616907313466
938,395.1175891958922
939,226.78609310819766
940,218.7277660343412
941,133.06265341335907
942,569.4401046253555
943,192.35502253711223
944,318.8788323550881
945,171.3683522397501
946,181.91232227362227
947,354.2330709025264
948,616.1090192441084
949,231.55625515267485
950,204.79519091600088
951,99.52558949097991
952,112.88339226387441
953,86.48621565654874
954,203.22429189444986
955,91.35827785402536
956,589.0350282668322
957,216.12305865291506
958,51.24125358685851
959,366.3413183601946
960,459.2396596631967
961,142.08916958145798
962,429.5387962317094
963,12.163724849596619
964,191.85548817127943
965,138.08624104965477
966,294.72536564826964
967,75.65740389530546
968,138.44502086997034
969,256.3715665580519
970,659.1953111133724
971,166.34010869939345
972,2006.0112503764406
973,404.55194467410445
974,615.2333483573794
975,407.52568706952036
976,68.57991615869105
977,25.550175326131285
978,154.26827293731273
979,208.34801730239764
980,105.74575998239219
981,146.0847520274669
982,122.8916123924614
983,244.52573684483767
984,479.8841336321889
985,434.43858347642237
986,298.8691989485547
987,947.6456385433953
988,113.03749029490864
989,89.41868811458349
990,10.591141993626952
991,126.89034918705002
992,748.8559206116199
993,338.90150811171156
994,488.5485912706703
995,357.3874337427691
996,154.81659709667787
997,349.6047002003342
998,607.3064130727597
999,35.7021051486209
1000,217.07598804822192
1001,428.38860446609556
1002,382.23251938820584
1003,104.54753924032208
1004,78.52727184305898
1005,1622.2028563800081
1006,542.6644826962892
1007,240.7960984747298
1008,1784.2947356218658
1009,548.3414008225873
1010,104.15992008486762
1011,68.99700423680245
1012,48.20573897700757
1013,56.67838907544501
1014,99.1224718994461
1015,118.8359258826729
1016,264.96887177817524
1017,133.09832681639585
1018,688.3722188491979
1019,123.04134168282151
1020,44.4180739603471
1021,4.278699747454375
1022,158.19597574315966
1023,220.53455217696492
1024,655.7423895820789
1025,13.66030247754883
1026,803.1353347675503
1027,60.26157623946667
1028,270.42582257932054
1029,153.036957069505
1030,199.72420797325205
1031,379.65006703011693
1032,574.6553670554981
1033,72.22291105659679
1034,280.80268918961286
1035,1581.0762407913803
1036,224.50987723268568
1037,27.43570711441338
1038,68.48830126774294
1039,295.05860535047947
1040,137.6592775948241
1041,801.9656073060631
1042,109.93387526634149
1043,679.4457861013897
1044,302.6422440896556
1045,492.86786250736566
1046,177.64984132815152
1047,68.38496764544398
1048,955.4674129616096
