time/fps,Episode,time/time_elapsed,time/total_timesteps,Reward,train/approx_kl,train/clip_range,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/learning_rate,Loss
281,18,6,1800,3125.0,2.886836e-05,0.2,170.0,0.0,-0.0006197164089826,215654.61171875,-1.3771059155464171,0.0024377107620239,0.0003,128218.390625
280,19,6,1900,3438.0,0.00022322411,0.2,180.0,0.0,-0.0023808010941138,220113.18203125,-1.3778993368148804,-0.0006372928619384,0.0003,117064.7421875
280,20,7,2000,2674.0,0.00011903063,0.2,190.0,0.0,-0.0019403477264859,356165.42109375,-1.3794239223003388,-9.918212890625e-05,0.0003,198355.0625
280,21,7,2100,3114.0,0.0001750485,0.2,200.0,0.0,-0.0019573666721043,160692.026953125,-1.3757735192775726,-0.0004125833511352,0.0003,71870.84375
280,22,7,2200,2857.0,0.00012849623,0.2,210.0,0.0,-0.0010757480908068,286335.8609375,-1.3759179830551147,-1.883506774902344e-05,0.0003,158086.703125
280,23,8,2300,3212.0,8.462416e-05,0.2,220.0,0.0,-0.00149701911796,220022.49453125,-1.3765706300735474,0.0019310712814331,0.0003,103508.8203125
280,24,8,2400,3653.0,0.00011640104,0.2,230.0,0.0,-0.002017067518318,295153.73125,-1.3748270511627196,0.001320481300354,0.0003,123885.078125
280,25,8,2500,2567.0,0.0001364326,0.2,240.0,0.0,-0.0020833133948144,341504.0984375,-1.3745933949947358,0.0004265904426574,0.0003,178077.5
280,26,9,2600,3418.0,3.5780275e-05,0.2,250.0,0.0,-0.0004242044549755,154412.259375,-1.3763082861900329,0.0003206729888916,0.0003,69875.6015625
280,27,9,2700,861.0,5.3973556e-05,0.2,260.0,0.0,-0.0007856373233153,293317.7296875,-1.373761647939682,0.0004940629005432,0.0003,159536.28125
280,28,9,2800,3928.0,0.00010249142,0.2,270.0,0.0,-0.0011577158518775,13122.209716796877,-1.3726319074630735,-0.0025180578231811,0.0003,5481.60009765625
279,29,10,2900,3345.0,0.00014939325,0.2,280.0,0.0,-0.0014333207859635,482977.41875,-1.3681258857250214,-4.780292510986328e-05,0.0003,207301.3125
279,30,10,3000,3341.0,6.39326e-05,0.2,290.0,0.0,-0.0014977474258728,400066.4625,-1.370353764295578,0.0001312494277954,0.0003,208358.828125
279,31,11,3100,5010.0,9.23084e-05,0.2,300.0,0.0,-0.0011671389505863,229325.2203125,-1.3671601593494416,0.0001036524772644,0.0003,111525.1171875
279,32,11,3200,2940.0,1.07258875e-05,0.2,310.0,0.0,0.0004115043517231,692580.95,-1.370658129453659,0.000278890132904,0.0003,407015.40625
279,33,11,3300,2522.0,0.0001204318,0.2,320.0,0.0,-0.0012540075163087,202519.93046875,-1.367645758390427,-0.0001794099807739,0.0003,113418.3046875
279,34,12,3400,3526.0,9.89509e-05,0.2,330.0,0.0,-0.0016125697258303,191925.9421875,-1.3717877626419068,-6.699562072753906e-05,0.0003,87015.078125
279,35,12,3500,2475.0,6.489306e-05,0.2,340.0,0.0,-0.0006746369672328,308828.103125,-1.3732684195041656,9.137392044067384e-05,0.0003,156679.59375
279,36,12,3600,2866.0,0.00019269003,0.2,350.0,0.0,-0.0021277251224091,147712.490234375,-1.371794730424881,0.0002079010009765,0.0003,80056.6875
279,37,13,3700,4452.0,0.00012913616,0.2,360.0,0.0,-0.0023407049739034,250773.91796875,-1.369667249917984,0.000250220298767,0.0003,134226.796875
279,38,13,3800,2205.0,0.00014865058,0.2,370.0,0.0,-0.0016050152599746,724431.0015625,-1.3711566627025604,5.0067901611328125e-05,0.0003,243250.203125
279,39,13,3900,4088.0,8.313249e-05,0.2,380.0,0.0,-0.0016507909607753,143774.667578125,-1.3720251202583311,-9.894371032714844e-05,0.0003,70644.515625
279,40,14,4000,3046.0,6.3543106e-05,0.2,390.0,0.0,-0.0008574827996199,380722.1953125,-1.3688781261444092,0.000141441822052,0.0003,185611.28125
279,41,14,4100,3233.0,3.1387175e-05,0.2,400.0,0.0,-0.0005088534780043,250465.8046875,-1.367120736837387,0.0004996061325073,0.0003,113203.8515625
278,42,15,4200,3384.0,4.7325208e-05,0.2,410.0,0.0,-0.0010685687011573,459185.7046875,-1.3676940858364106,0.0003294348716735,0.0003,279795.46875
278,43,15,4300,3126.0,9.337673e-05,0.2,420.0,0.0,-0.0017296880923368,249061.3609375,-1.3651961028575896,0.0001668334007263,0.0003,121023.9765625
278,44,15,4400,3286.0,7.834187e-05,0.2,430.0,0.0,-0.0010705428630899,312536.6890625,-1.3659623324871064,-0.0003100633621215,0.0003,147577.953125
279,45,16,4500,1759.0,9.728182e-06,0.2,440.0,0.0,9.748804441187533e-05,268184.06875,-1.367730540037155,-9.739398956298828e-05,0.0003,136107.0
279,46,16,4600,4220.0,0.00019122552,0.2,450.0,0.0,-0.0020195400406919,87567.626953125,-1.366772210597992,-0.0004128217697143,0.0003,43778.34765625
279,47,16,4700,1419.0,8.92399e-05,0.2,460.0,0.0,-0.0007431764930515,478740.3703125,-1.3636008501052856,3.045797348022461e-05,0.0003,234736.109375
279,48,17,4800,3491.0,0.00088816683,0.2,470.0,0.0,-0.0054866472324647,47955.0744140625,-1.3640966832637786,0.0004834532737731,0.0003,26361.87109375
279,49,17,4900,3129.0,0.00066957023,0.2,480.0,0.0,-0.0028452193728298,268156.53828125,-1.3615446388721466,0.0006502866744995,0.0003,145271.59375
279,50,17,5000,1925.0,7.5699245e-05,0.2,490.0,0.0,-0.0007725584134732,208670.84921875,-1.3634549021720883,0.0006172657012939,0.0003,137165.953125
279,51,18,5100,2743.0,0.00011832391,0.2,500.0,0.0,-0.0016305980501783,104983.459375,-1.3625894129276277,-0.0001666545867919,0.0003,62781.515625
279,52,18,5200,3438.0,0.00010970561,0.2,510.0,0.0,-0.0016629762562843,193109.90078125,-1.355317771434784,4.488229751586914e-05,0.0003,110274.765625
279,53,18,5300,4311.0,5.9168422e-05,0.2,520.0,0.0,-0.0010297124345015,319549.62265625,-1.3522480845451357,-0.0001270771026611,0.0003,166372.5
279,54,19,5400,2753.0,1.2398646e-05,0.2,530.0,0.0,2.0259496523067355e-05,635636.859375,-1.3531123876571656,1.9669532775878903e-05,0.0003,300987.40625
279,55,19,5500,4133.0,0.00014894715,0.2,540.0,0.0,-0.0020514135358098,238213.15,-1.3537071287631988,1.895427703857422e-05,0.0003,125763.4765625
279,56,20,5600,2869.0,0.00011474194,0.2,550.0,0.0,-0.0014820249927652,482618.2609375,-1.3436726570129394,5.155801773071289e-05,0.0003,213143.453125
279,57,20,5700,2902.0,0.00011830637,0.2,560.0,0.0,-0.0017439307248423,127357.025,-1.35187486410141,0.0010461211204528,0.0003,57323.09765625
279,58,20,5800,2919.0,0.00014072248,0.2,570.0,0.0,-0.0015941218249281,196129.49375,-1.3475527584552764,0.0002346038818359,0.0003,106653.4609375
279,59,21,5900,4427.0,0.00019407444,0.2,580.0,0.0,-0.0017448439416284,259151.09375,-1.353419429063797,0.0001339316368103,0.0003,142703.953125
279,60,21,6000,2431.0,3.106059e-05,0.2,590.0,0.0,-0.000412677362874,491254.8703125,-1.351015245914459,0.0007820129394531,0.0003,268992.5
275,61,22,6100,2261.0,0.000308385,0.2,600.0,0.0,-0.0028733689216096,124231.580078125,-1.3396753907203671,0.0002042651176452,0.0003,63829.62109375
275,62,22,6200,2578.0,0.00012468261,0.2,610.0,0.0,-0.0011938827163248,131198.312109375,-1.3375635862350463,0.0001123547554016,0.0003,62702.95703125
275,63,22,6300,3749.0,0.00018740207,0.2,620.0,0.0,-0.0014032176525233,155663.475390625,-1.345243227481842,0.0001047849655151,0.0003,66952.546875
275,64,23,6400,1965.0,9.644787e-05,0.2,630.0,0.0,-0.0013996170260725,284974.69765625,-1.3470486998558044,0.0001512765884399,0.0003,140058.078125
275,65,23,6500,3589.0,0.00022367874,0.2,640.0,0.0,-0.0019076446842518,118684.063671875,-1.3418003499507904,0.0001580715179443,0.0003,57647.91796875
275,66,23,6600,2745.0,0.00010610744,0.2,650.0,0.0,-0.0010762944519228,382933.1296875,-1.3476713180541993,0.000266671180725,0.0003,177031.578125
275,67,24,6700,2721.0,0.00019666267,0.2,660.0,0.0,-0.0023298046638956,192935.25078125,-1.3372258126735688,7.086992263793945e-05,0.0003,91530.28125
275,68,24,6800,2858.0,0.00019052872,0.2,670.0,0.0,-0.0018144128223866,243041.515625,-1.3390865981578828,1.919269561767578e-05,0.0003,125220.40625
275,69,25,6900,2824.0,8.51382e-05,0.2,680.0,0.0,-0.0009136179033703,230048.13515625,-1.3338883638381958,0.0001251101493835,0.0003,117951.359375
275,70,25,7000,4002.0,0.00011230612,0.2,690.0,0.0,-0.0013800164721033,217677.398046875,-1.337023401260376,0.0003162026405334,0.0003,97607.203125
275,71,25,7100,1962.0,0.000111251036,0.2,700.0,0.0,-0.0026589024797431,392067.2578125,-1.3387036859989163,0.0002132058143615,0.0003,222691.8125
275,72,26,7200,4227.0,0.00054892455,0.2,710.0,0.0,-0.0039975446818061,89046.558984375,-1.330957704782486,0.0004902482032775,0.0003,46477.74609375
275,73,26,7300,3402.0,0.0002785088,0.2,720.0,0.0,-0.0017918492956596,319178.36953125,-1.3248218059539796,6.282329559326172e-05,0.0003,154613.421875
275,74,26,7400,3385.0,0.00016225103,0.2,730.0,0.0,-0.0016312311723595,308472.37265625,-1.321832501888275,-8.463859558105469e-06,0.0003,117922.3359375
275,75,27,7500,2082.0,9.467877e-05,0.2,740.0,0.0,-0.0010931685923424,280737.084375,-1.3273921489715577,0.0001192688941955,0.0003,137611.859375
275,76,27,7600,3740.0,0.0004457756,0.2,750.0,0.0,-0.0024867423901014,121076.779296875,-1.34574693441391,0.00017911195755,0.0003,63844.16796875
275,77,27,7700,3743.0,0.00029571287,0.2,760.0,0.0,-0.002527235895468,354304.565625,-1.3314225554466248,0.0001108646392822,0.0003,179067.6875
275,78,28,7800,2589.0,3.513378e-05,0.2,770.0,0.0,-0.0006587705501488,396823.434375,-1.3367753744125366,4.875659942626953e-05,0.0003,190209.609375
275,79,28,7900,1929.0,0.00012155431,0.2,780.0,0.0,-0.0021134653372428,165722.48828125,-1.342559325695038,0.0004527568817138,0.0003,90567.6484375
275,80,29,8000,5215.0,0.00094663474,0.2,790.0,0.0,-0.0046616022154921,60961.6953125,-1.3389414310455323,6.073713302612305e-05,0.0003,32690.693359375
275,81,29,8100,3180.0,0.00026404858,0.2,800.0,0.0,-0.0027945038076722,751197.6625,-1.328153198957443,2.54511833190918e-05,0.0003,372051.25
275,82,29,8200,2988.0,0.00018266702,0.2,810.0,0.0,-0.0025414861996978,224712.42109375,-1.326354593038559,4.4465065002441406e-05,0.0003,109567.53125
275,83,30,8300,3550.0,0.00031457905,0.2,820.0,0.0,-0.0033476114847871,167821.79375,-1.3346112072467804,-1.895427703857422e-05,0.0003,72311.1484375
276,84,30,8400,2031.0,5.417307e-05,0.2,830.0,0.0,-0.0007572713595436,344489.01875,-1.314289128780365,0.0001012682914733,0.0003,189393.5
276,85,30,8500,2526.0,0.00017634143,0.2,840.0,0.0,-0.0016602760750174,108962.4625,-1.3090042650699616,-0.0001120567321777,0.0003,51382.8984375
276,86,31,8600,2297.0,9.65872e-05,0.2,850.0,0.0,-0.0016280613502203,150576.7984375,-1.3183597207069395,6.979703903198242e-05,0.0003,82471.828125
276,87,31,8700,2755.0,0.00022873614,0.2,860.0,0.0,-0.0031716490393591,143868.4875,-1.3214640200138092,0.0006127953529357,0.0003,74249.9765625
276,88,31,8800,2822.0,8.8845685e-05,0.2,870.0,0.0,-0.0004239844441144,200233.046875,-1.3103245556354524,3.784894943237305e-05,0.0003,86793.453125
276,89,32,8900,3045.0,0.00017741075,0.2,880.0,0.0,-0.0022802738367317,212539.01875,-1.3233317255973815,-2.312660217285156e-05,0.0003,102268.796875
276,90,32,9000,2877.0,9.693242e-05,0.2,890.0,0.0,-0.0010859455239824,222524.559375,-1.3202538788318634,2.467632293701172e-05,0.0003,95003.21875
276,91,32,9100,3276.0,0.00019547416,0.2,900.0,0.0,-0.0025926231154699,181924.43984375,-1.3110173881053924,8.52346420288086e-05,0.0003,89221.265625
276,92,33,9200,3621.0,0.00016052829,0.2,910.0,0.0,-0.0017617391266867,382751.21875,-1.281682372093201,3.93986701965332e-05,0.0003,231711.296875
276,93,33,9300,3399.0,2.6417121e-05,0.2,920.0,0.0,-0.0005272203219647,389142.834375,-1.308977836370468,0.0001011490821838,0.0003,220249.140625
276,94,34,9400,3549.0,6.9904505e-05,0.2,930.0,0.0,-0.001716340391431,308254.4625,-1.294162344932556,0.0001724362373352,0.0003,167936.640625
276,95,34,9500,2011.0,0.00020128969,0.2,940.0,0.0,-0.0037611803127219,337991.2078125,-1.2794822871685028,6.80088996887207e-05,0.0003,163078.71875
276,96,34,9600,2631.0,0.00015639249,0.2,950.0,0.0,-0.0022765397734474,126304.121875,-1.2889824032783508,-2.777576446533203e-05,0.0003,85257.96875
276,97,35,9700,3081.0,0.00013911378,0.2,960.0,0.0,-0.0017170422735944,232182.4328125,-1.3000225722789764,0.000149667263031,0.0003,93718.484375
276,98,35,9800,2492.0,0.00016827266,0.2,970.0,0.0,-0.001483477935335,215767.04609375,-1.2722164690494535,0.0001022219657897,0.0003,133497.421875
276,99,35,9900,2977.0,0.00030084664,0.2,980.0,0.0,-0.0024465501541271,189196.28515625,-1.2693803787231446,4.00543212890625e-05,0.0003,81714.9140625
276,100,36,10000,3854.0,0.0002719608,0.2,990.0,0.0,-0.000929605179408,210693.93984375,-1.2867396414279937,0.0001413226127624,0.0003,96286.15625
276,101,36,10100,1785.0,2.8923827e-05,0.2,1000.0,0.0,-0.0010201427038737,328954.8734375,-1.2861187756061554,3.415346145629883e-05,0.0003,133507.203125
276,102,36,10200,2322.0,6.0836734e-05,0.2,1010.0,0.0,-0.0012327692720646,78541.036328125,-1.2865303814411164,0.0001203417778015,0.0003,40982.64453125
277,103,37,10300,2327.0,0.00015235676,0.2,1020.0,0.0,-0.0024274750861877,164709.643359375,-1.2997452199459076,0.000136911869049,0.0003,80790.03125
276,104,37,10400,3543.0,0.0018996357,0.2,1030.0,0.0,-0.0107503658247878,160475.828125,-1.2806560695171356,1.9729137420654297e-05,0.0003,97529.8203125
276,105,37,10500,2903.0,0.00075213984,0.2,1040.0,0.0,-0.0031383053319586,271769.87734375,-1.2581353664398194,6.794929504394531e-06,0.0003,127969.1171875
276,106,38,10600,2209.0,9.236035e-05,0.2,1050.0,0.0,-0.000704781857712,259452.475,-1.2721669971942902,7.49826431274414e-05,0.0003,121053.484375
276,107,38,10700,2944.0,0.0012241723,0.2,1060.0,0.0,-0.0075674751260521,134966.339453125,-1.270809292793274,2.264976501464844e-06,0.0003,63974.5234375
276,108,39,10800,4423.0,0.00033766433,0.2,1070.0,0.0,-0.0012469513483665,226139.85703125,-1.2844224154949189,7.212162017822266e-06,0.0003,121779.5234375
276,109,39,10900,1832.0,3.7732483e-05,0.2,1080.0,0.0,-0.000266823491097,502986.99375,-1.2984556019306184,1.8715858459472656e-05,0.0003,285773.15625
276,110,39,11000,3024.0,0.00027103603,0.2,1090.0,0.0,-0.0032000579256418,83697.7896484375,-1.2965250849723815,-0.0002553462982177,0.0003,40634.9453125
276,111,40,11100,3146.0,0.0003175399,0.2,1100.0,0.0,-0.0031551649604807,250261.91171875,-1.3014646410942077,0.0003493428230285,0.0003,117552.421875
276,112,40,11200,3079.0,8.920331e-05,0.2,1110.0,0.0,-0.0011630602755758,221073.21640625,-1.3140465140342712,8.130073547363281e-05,0.0003,104223.671875
276,113,40,11300,2458.0,6.553142e-05,0.2,1120.0,0.0,-0.0009182425438666,198037.3640625,-1.2990647733211518,0.0003454685211181,0.0003,108735.4296875
277,114,41,11400,3234.0,0.00022040085,0.2,1130.0,0.0,-0.0031725508684758,189171.73046875,-1.2917603135108948,0.0001721978187561,0.0003,105212.2734375
277,115,41,11500,2988.0,0.00017772718,0.2,1140.0,0.0,-0.0016791522790299,375348.4484375,-1.292661762237549,3.260374069213867e-05,0.0003,186999.140625
277,116,41,11600,3165.0,5.3845604e-05,0.2,1150.0,0.0,-0.0010155861327802,257369.33125,-1.2999676406383514,6.872415542602539e-05,0.0003,131739.25
277,117,42,11700,1991.0,2.2432198e-05,0.2,1160.0,0.0,-0.0004122872028801,248894.6171875,-1.2897549748420716,8.940696716308594e-07,0.0003,140373.109375
277,118,42,11800,3061.0,0.00027192332,0.2,1170.0,0.0,-0.002070423520854,90927.99375,-1.301897758245468,8.124113082885742e-05,0.0003,50368.51171875
277,119,42,11900,4797.0,0.0001856634,0.2,1180.0,0.0,-0.0012912492332361,195739.44921875,-1.2914089798927306,0.0001019835472106,0.0003,96643.671875
277,120,43,12000,1973.0,2.6737496e-05,0.2,1190.0,0.0,-0.0002622916153086,522475.7640625,-1.296162325143814,5.5789947509765625e-05,0.0003,225062.8125
277,121,43,12100,3650.0,0.00032597652,0.2,1200.0,0.0,-0.0032662332767358,143757.065234375,-1.2982431530952454,-3.409385681152344e-05,0.0003,50975.234375
277,122,44,12200,3376.0,0.00020873261,0.2,1210.0,0.0,-0.0019233322945183,316448.25859375,-1.3071309030056,4.649162292480469e-06,0.0003,151063.375
277,123,44,12300,2725.0,0.0003497476,0.2,1220.0,0.0,-0.0025368727947352,237033.55078125,-1.316176563501358,0.0001379251480102,0.0003,112517.484375
277,124,44,12400,2639.0,0.00014749993,0.2,1230.0,0.0,-0.0016334371884113,174396.10546875,-1.2994622707366943,2.849102020263672e-05,0.0003,93288.8828125
277,125,45,12500,1616.0,0.00016252077,0.2,1240.0,0.0,-0.0015772360007758,202101.23203125,-1.2970937371253968,0.0001881122589111,0.0003,104296.46875
277,126,45,12600,4516.0,0.0004462901,0.2,1250.0,0.0,-0.0026540651855611,112431.26640625,-1.2944395661354064,4.106760025024414e-05,0.0003,72017.1171875
277,127,45,12700,3184.0,0.00018275483,0.2,1260.0,0.0,-0.000803255176288,525404.2109375,-1.2788355350494385,2.0742416381835938e-05,0.0003,209787.078125
277,128,46,12800,2681.0,0.000118127195,0.2,1270.0,0.0,-0.0016674826911184,340315.0625,-1.292283284664154,1.3709068298339844e-06,0.0003,136608.734375
277,129,46,12900,2840.0,8.1632024e-05,0.2,1280.0,0.0,-0.001307837654167,149436.0390625,-1.2852565944194794,0.000706136226654,0.0003,99999.7265625
277,130,46,13000,2786.0,6.679472e-05,0.2,1290.0,0.0,-0.0008696207092725,231351.19296875,-1.2926801800727843,1.919269561767578e-05,0.0003,128187.6796875
277,131,47,13100,2870.0,0.0001621177,0.2,1300.0,0.0,-0.001936784926147,220280.35703125,-1.2785748183727264,2.682209014892578e-05,0.0003,90704.6015625
277,132,47,13200,2704.0,9.2710005e-05,0.2,1310.0,0.0,-0.0011820692321634,204252.034375,-1.3208016812801362,0.0003329515457153,0.0003,98551.9453125
277,133,47,13300,1836.0,0.00018409235,0.2,1320.0,0.0,-0.0019200028618797,188213.480078125,-1.2955985248088835,0.0001980066299438,0.0003,94001.234375
277,134,48,13400,3254.0,0.0002024676,0.2,1330.0,0.0,-0.0024058741379121,67740.7509765625,-1.2820361018180848,0.0001879930496215,0.0003,31553.111328125
277,135,48,13500,2688.0,0.00023445483,0.2,1340.0,0.0,-0.0025824582893619,227923.81484375,-1.253605884313583,5.078315734863281e-05,0.0003,122101.171875
277,136,48,13600,2492.0,0.0002346848,0.2,1350.0,0.0,-0.0020191074523609,228069.596875,-1.2702480018138886,8.428096771240234e-05,0.0003,111202.453125
277,137,49,13700,2653.0,0.00012560505,0.2,1360.0,0.0,-0.0020215582386299,150020.37578125,-1.2796527981758117,4.392862319946289e-05,0.0003,67284.609375
277,138,49,13800,2839.0,0.00011306577,0.2,1370.0,0.0,-0.0010708333356888,224986.34140625,-1.2458973348140716,0.0002297163009643,0.0003,106433.6640625
277,139,50,13900,2874.0,0.0001457633,0.2,1380.0,0.0,-0.0012019469396364,207183.18046875,-1.2386520624160766,0.0003721714019775,0.0003,98431.1328125
277,140,50,14000,3175.0,0.00031872906,0.2,1390.0,0.0,-0.0033068837099563,219991.4515625,-1.2577915251255036,1.829862594604492e-05,0.0003,113887.7578125
277,141,50,14100,2166.0,0.00052082294,0.2,1400.0,0.0,-0.0041860144012389,267756.15546875,-1.2655695259571076,1.132488250732422e-06,0.0003,129377.3984375
277,142,51,14200,2660.0,0.00038581592,0.2,1410.0,0.0,-0.0032329614579793,128268.399609375,-1.2706299662590026,3.993511199951172e-06,0.0003,47890.87109375
277,143,51,14300,3471.0,0.00022837722,0.2,1420.0,0.0,-0.0026729718978458,132572.20859375,-1.2563157379627228,-1.3589859008789062e-05,0.0003,64500.296875
277,144,51,14400,2492.0,7.744972e-05,0.2,1430.0,0.0,-0.0003209151482678,360243.6484375,-1.2591087460517882,3.999471664428711e-05,0.0003,223729.703125
277,145,52,14500,3477.0,8.999437e-05,0.2,1440.0,0.0,-0.0011668087552607,190725.8625,-1.2939225554466247,0.0001021027565002,0.0003,88501.4296875
277,146,52,14600,3201.0,7.016015e-05,0.2,1450.0,0.0,-0.0003434827875025,405784.3328125,-1.2547915995121002,2.7418136596679688e-06,0.0003,217899.359375
277,147,52,14700,2856.0,5.7527017e-05,0.2,1460.0,0.0,-0.0010288448556821,254715.56015625,-1.238797616958618,6.222724914550781e-05,0.0003,137261.328125
277,148,53,14800,2415.0,3.2536067e-05,0.2,1470.0,0.0,-0.0007311032573852,238302.00546875,-1.2467739880084991,0.0001363158226013,0.0003,102104.0078125
277,149,53,14900,3045.0,0.00020721219,0.2,1480.0,0.0,-0.0018289807734618,138687.023046875,-1.248905211687088,1.0848045349121094e-05,0.0003,63416.5703125
277,150,53,15000,4347.0,3.6988095e-05,0.2,1490.0,0.0,-8.734173188713612e-05,227096.46484375,-1.251552027463913,0.0001688599586486,0.0003,112729.40625
277,151,54,15100,1962.0,7.537375e-05,0.2,1500.0,0.0,-0.0009720486512378,510376.496875,-1.2292840361595154,6.318092346191406e-06,0.0003,262185.0625
277,152,54,15200,2537.0,0.00013912158,0.2,1510.0,0.0,-0.0017469614391757,114866.862109375,-1.2722319185733797,2.062320709228516e-05,0.0003,57635.91796875
277,153,55,15300,2352.0,0.000113829454,0.2,1520.0,0.0,-0.0014429174383394,166381.0234375,-1.271922242641449,5.7220458984375e-06,0.0003,81753.421875
277,154,55,15400,3971.0,0.00035499764,0.2,1530.0,0.0,-0.0021884434907406,131199.980859375,-1.2375259280204771,3.594160079956055e-05,0.0003,61725.5546875
277,155,55,15500,3463.0,8.7500244e-05,0.2,1540.0,0.0,-0.0012446350109257,403872.9765625,-1.2422434210777282,1.1920928955078125e-06,0.0003,208257.0
277,156,56,15600,2605.0,6.941473e-05,0.2,1550.0,0.0,-0.0013014572647989,258054.03203125,-1.2298619210720063,3.802776336669922e-05,0.0003,105815.4375
277,157,56,15700,3438.0,0.00012828424,0.2,1560.0,0.0,-0.0011585631493289,196820.62421875,-1.246567714214325,8.285045623779297e-06,0.0003,121589.2109375
277,158,56,15800,2017.0,5.9904894e-05,0.2,1570.0,0.0,-0.0005524736172446,310676.4578125,-1.2464914977550507,0.0004364848136901,0.0003,144081.625
277,159,57,15900,4853.0,0.00034180388,0.2,1580.0,0.0,-0.0028836322460847,115642.268359375,-1.2533418893814088,0.0001867413520812,0.0003,58697.65234375
277,160,57,16000,3487.0,0.00014030395,0.2,1590.0,0.0,-0.0010511531800148,525603.734375,-1.2366311132907868,2.157688140869141e-05,0.0003,265465.40625
278,161,57,16100,2911.0,5.927682e-05,0.2,1600.0,0.0,-0.0009059281030204,400254.2421875,-1.2453175604343414,6.437301635742188e-06,0.0003,243512.75
277,162,58,16200,3111.0,0.00019610161,0.2,1610.0,0.0,-0.0023839426144149,161125.53359375,-1.2392434418201446,0.0005583763122558,0.0003,76524.671875
278,163,58,16300,3334.0,0.00018986454,0.2,1620.0,0.0,-0.0021172737880988,274505.16796875,-1.272969871759415,9.59634780883789e-06,0.0003,186454.375
278,164,58,16400,4248.0,8.4768464e-05,0.2,1630.0,0.0,-0.001256897463827,198817.61484375,-1.2337830781936645,0.0001239776611328,0.0003,96738.9140625
278,165,59,16500,1953.0,6.558053e-05,0.2,1640.0,0.0,-0.00110045210522,409516.0046875,-1.2356265425682067,7.510185241699219e-05,0.0003,182698.0625
278,166,59,16600,4401.0,0.00015115242,0.2,1650.0,0.0,-0.0019414525526372,129995.573828125,-1.251752507686615,6.920099258422852e-05,0.0003,51468.83984375
278,167,60,16700,3835.0,0.00017563574,0.2,1660.0,0.0,-0.0022924728393263,450713.8453125,-1.248588567972183,-1.1920928955078125e-06,0.0003,207907.5
278,168,60,16800,2265.0,7.468317e-05,0.2,1670.0,0.0,-0.0009044779930263,363927.1828125,-1.2576496601104736,1.1086463928222656e-05,0.0003,193589.328125
278,169,60,16900,3991.0,0.00065610046,0.2,1680.0,0.0,-0.0040388667111983,143616.532421875,-1.2730451345443723,1.96695327758789e-06,0.0003,82242.953125
