time/fps,Episode,time/time_elapsed,time/total_timesteps,Reward,train/approx_kl,train/clip_range,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/learning_rate,Loss
255,17,6,1700,67758.0,9.063042e-05,0.2,160,0.0,-0.0011913326823560055,712339.321875,-1.9440382480621339,0.00017392635345458984,0.0003,309656.0
256,18,7,1800,69677.0,0.00044602633,0.2,170,0.0,-0.004179868856226676,226298.11328125,-1.9432601809501648,-0.0005893707275390625,0.0003,130361.09375
256,19,7,1900,74267.0,0.00054967357,0.2,180,0.0,-0.005058949846716132,109533.9578125,-1.9417237341403961,0.0007433295249938965,0.0003,50581.6796875
256,20,7,2000,78139.0,0.00027854933,0.2,190,0.0,-0.0011553681946679718,734434.909375,-1.9397392868995667,0.0003344416618347168,0.0003,412557.21875
255,21,8,2100,82933.0,0.000115951574,0.2,200,0.0,-0.0017904877720866352,452870.490625,-1.9391158461570739,0.00020319223403930664,0.0003,166793.953125
254,22,8,2200,87444.0,7.254697e-05,0.2,210,0.0,-0.0013637665044370806,720204.03125,-1.9400472342967987,-0.0002847909927368164,0.0003,314249.78125
254,23,9,2300,92003.0,6.6762586e-05,0.2,220,0.0,-0.0017945001032785512,494319.909375,-1.9399328231811523,-0.0001983642578125,0.0003,237566.0625
253,24,9,2400,97369.0,0.00016443591,0.2,230,0.0,-0.0027676943776896224,493455.4078125,-1.9397915184497834,1.0609626770019531e-05,0.0003,224706.25
253,25,9,2500,99919.0,0.00010210793,0.2,240,0.0,-0.0016566733582294546,1034010.325,-1.9395148873329162,8.13603401184082e-05,0.0003,496078.28125
251,26,10,2600,105749.0,0.0003168682,0.2,250,0.0,-0.0021894453479035293,253559.42890625,-1.9380065858364106,3.5762786865234375e-07,0.0003,168390.421875
251,27,10,2700,110461.0,0.0001066145,0.2,260,0.0,-0.00137862241572293,891387.5125,-1.937238609790802,-0.00019979476928710938,0.0003,435564.84375
251,28,11,2800,115735.0,7.291071e-05,0.2,270,0.0,-0.001683040011812409,649556.38125,-1.9374693572521209,2.8312206268310547e-05,0.0003,360876.8125
250,29,11,2900,119225.0,0.0002040267,0.2,280,0.0,-0.0028956961832591332,612195.6140625,-1.9369208812713623,0.0001907944679260254,0.0003,261841.78125
251,30,11,3000,122409.0,9.3534385e-05,0.2,290,0.0,-0.0013544803940021665,324645.765625,-1.9357869625091553,-3.612041473388672e-05,0.0003,143059.421875
251,31,12,3100,123573.0,0.0003224204,0.2,300,0.0,-0.003852215796359815,266936.86953125,-1.936667799949646,5.352497100830078e-05,0.0003,156494.703125
251,32,12,3200,128689.0,0.0014014568,0.2,310,0.0,-0.006383615453523816,31797.8095703125,-1.9339152574539185,-0.00022912025451660156,0.0003,14398.900390625
250,33,13,3300,135572.0,0.00051535247,0.2,320,0.0,-0.0027018945052986964,552523.5125,-1.9288413643836975,-0.00031745433807373047,0.0003,276039.84375
250,34,13,3400,138091.0,8.8873734e-05,0.2,330,0.0,-0.0014507083515127306,1660343.61875,-1.9271314144134521,6.914138793945312e-05,0.0003,879613.75
250,35,13,3500,142979.0,0.00015585352,0.2,340,0.0,-0.002407053200931841,204368.55546875,-1.927870762348175,-4.839897155761719e-05,0.0003,82261.34375
250,36,14,3600,144943.0,0.00015690882,0.2,350,0.0,-0.001757823144998838,509943.95625,-1.925191068649292,-2.5033950805664062e-05,0.0003,290455.9375
250,37,14,3700,149020.0,0.00015808549,0.2,360,0.0,-0.0020819507648411673,107025.109765625,-1.9261090576648712,-0.0005083084106445312,0.0003,54266.859375
249,38,15,3800,155800.0,0.00031316868,0.2,370,0.0,-0.0022926434734472424,437776.696875,-1.9224567890167237,6.562471389770508e-05,0.0003,202733.828125
249,39,15,3900,160776.0,4.0022293e-05,0.2,380,0.0,-9.74896174739115e-05,1285780.125,-1.9249191343784333,5.733966827392578e-05,0.0003,521547.4375
249,40,16,4000,165122.0,0.0001387237,0.2,390,0.0,-0.0027946481597609816,472271.959375,-1.922692847251892,-4.279613494873047e-05,0.0003,201968.390625
249,41,16,4100,167838.0,5.694246e-05,0.2,400,0.0,-0.000856522905814927,507260.5265625,-1.923886877298355,1.3589859008789062e-05,0.0003,249500.328125
249,42,16,4200,173292.0,0.00027463905,0.2,410,0.0,-0.0029719173566263636,145928.53828125,-1.919939297437668,6.210803985595703e-05,0.0003,78023.5703125
249,43,17,4300,178595.0,0.000119550416,0.2,420,0.0,-0.0011822302698419663,700641.640625,-1.9193169534206391,-1.6689300537109375e-05,0.0003,269479.0
249,44,17,4400,181359.0,5.551086e-05,0.2,430,0.0,-0.001152015359912184,648623.4984375,-1.9179862797260285,9.953975677490234e-06,0.0003,241973.609375
249,45,18,4500,185119.0,0.000104260114,0.2,440,0.0,-0.0012850084413457807,231452.62890625,-1.9144017398357391,8.422136306762695e-05,0.0003,129511.4375
249,46,18,4600,189090.0,9.932421e-05,0.2,450,0.0,-0.0013811735552735627,489364.6203125,-1.9141941845417023,0.00015020370483398438,0.0003,267176.4375
250,47,18,4700,191853.0,7.791807e-05,0.2,460,0.0,-0.0010225866697510355,526089.2734375,-1.914010041952133,0.00010800361633300781,0.0003,340015.78125
249,48,19,4800,199598.0,0.00014025449,0.2,470,0.0,-0.002134026324165461,186398.978125,-1.9136174619197845,4.398822784423828e-05,0.0003,73556.2109375
249,49,19,4900,201320.0,3.2944088e-05,0.2,480,0.0,-0.00012142036180193828,1744937.975,-1.9126920402050018,2.0205974578857422e-05,0.0003,948811.5625
249,50,20,5000,207040.0,0.0007027936,0.2,490,0.0,-0.003759428843841306,82516.5578125,-1.9125309407711029,-6.186962127685547e-05,0.0003,42912.0390625
249,51,20,5100,210401.0,0.00013555173,0.2,500,0.0,-4.520337461144663e-06,853491.115625,-1.9114403426647186,-4.76837158203125e-06,0.0003,423405.84375
249,52,20,5200,215469.0,0.00011155092,0.2,510,0.0,-0.001977904273826425,303492.67890625,-1.9118685364723205,-1.7881393432617188e-06,0.0003,100004.5390625
249,53,21,5300,218090.0,9.550071e-05,0.2,520,0.0,-0.0014389622343514929,603114.4328125,-1.9106413125991821,-1.8358230590820312e-05,0.0003,307349.625
249,54,21,5400,222887.0,0.00020969386,0.2,530,0.0,-0.0018326622031281659,215321.60859375,-1.9097551465034486,0.0001074075698852539,0.0003,99730.8046875
249,55,22,5500,226149.0,5.9920778e-05,0.2,540,0.0,-0.0005843519945301523,628093.734375,-1.9057828903198242,-1.7523765563964844e-05,0.0003,338386.0625
249,56,22,5600,232067.0,5.7838548e-05,0.2,550,0.0,-0.0010437954935696326,290026.32734375,-1.9052268445491791,5.507469177246094e-05,0.0003,140861.25
249,57,22,5700,236901.0,0.00010023436,0.2,560,0.0,-0.0015599972815834918,871624.39375,-1.9066825091838837,2.014636993408203e-05,0.0003,354138.3125
248,58,23,5800,241796.0,9.768254e-05,0.2,570,0.0,-0.0013325166175491177,790708.134375,-1.900933849811554,-5.447864532470703e-05,0.0003,409417.5625
248,59,23,5900,245311.0,8.27523e-05,0.2,580,0.0,-0.0016995285041048191,628566.25,-1.8975328862667085,4.291534423828125e-06,0.0003,330225.4375
248,60,24,6000,252456.0,7.99869e-05,0.2,590,0.0,-0.0012480502413382056,366698.034375,-1.897889143228531,-1.1205673217773438e-05,0.0003,184994.15625
248,61,24,6100,255265.0,5.136989e-05,0.2,600,0.0,-0.0009876041072857332,1414784.45625,-1.8968110620975493,-2.8252601623535156e-05,0.0003,663288.8125
248,62,24,6200,259744.0,0.00028330646,0.2,610,0.0,-0.003057183040527889,185252.98125,-1.8971735000610352,2.0384788513183594e-05,0.0003,91500.59375
248,63,25,6300,262144.0,0.00021971675,0.2,620,0.0,-0.0023499410679505674,593107.2125,-1.8969188570976256,2.2351741790771484e-05,0.0003,262281.90625
248,64,25,6400,266531.0,0.00035357318,0.2,630,0.0,-0.003862761206255527,121933.312109375,-1.898575735092163,-1.3113021850585938e-06,0.0003,60070.5625
248,65,26,6500,269444.0,0.00022664972,0.2,640,0.0,-0.0023225529868796,411449.2890625,-1.8937747597694397,2.3066997528076172e-05,0.0003,257981.328125
248,66,26,6600,273660.0,0.00040124072,0.2,650,0.0,-0.0020846063824137675,254933.81796875,-1.894200849533081,2.1159648895263672e-05,0.0003,119832.53125
248,67,26,6700,279566.0,0.00026392165,0.2,660,0.0,-0.0030458418230409736,554388.3171875,-1.8943780541419983,1.823902130126953e-05,0.0003,349992.21875
248,68,27,6800,285167.0,0.00011330181,0.2,670,0.0,-0.0004652377363527194,1101226.39375,-1.893159282207489,3.7550926208496094e-05,0.0003,548816.9375
248,69,27,6900,287512.0,4.1808e-05,0.2,680,0.0,-0.0009387226677972649,785616.80625,-1.8921066224575043,-1.6927719116210938e-05,0.0003,351951.15625
249,70,28,7000,291762.0,0.0001669746,0.2,690,0.0,-0.0019236582480516517,165883.1625,-1.8945456087589263,2.4557113647460938e-05,0.0003,75282.7109375
249,71,28,7100,295927.0,0.00036951952,0.2,700,0.0,-0.00352290734736016,372937.028125,-1.8966293215751648,1.7881393432617188e-05,0.0003,200059.78125
248,72,28,7200,298729.0,6.49195e-05,0.2,710,0.0,-0.0007544360385509207,446727.509375,-1.8999042809009552,-1.2993812561035156e-05,0.0003,215479.640625
248,73,29,7300,305240.0,0.00033428866,0.2,720,0.0,-0.002495244991405343,277743.58515625,-1.9008594095706939,-9.298324584960938e-06,0.0003,145693.375
248,74,29,7400,309716.0,0.00010322702,0.2,730,0.0,-0.0012157407393715402,1238945.09375,-1.9048138439655304,7.62939453125e-06,0.0003,585724.25
248,75,30,7500,313611.0,5.3333948e-05,0.2,740,0.0,-0.0011435433875362833,664316.33125,-1.903450334072113,1.5854835510253906e-05,0.0003,268322.46875
248,76,30,7600,315834.0,4.6449662e-05,0.2,750,0.0,-0.0009252495432065189,475104.615625,-1.9059671819210053,-8.344650268554688e-06,0.0003,207177.21875
248,77,30,7700,320784.0,0.00084270735,0.2,760,0.0,-0.00596505072680884,166625.14609375,-1.9036160171031953,-3.3736228942871094e-05,0.0003,94574.8984375
248,78,31,7800,324185.0,0.00032661462,0.2,770,0.0,-0.0014921981188138033,538393.2953125,-1.9092367053031922,-2.586841583251953e-05,0.0003,295210.5625
248,79,31,7900,329332.0,4.6479257e-05,0.2,780,0.0,-0.0009090570493981431,287246.33984375,-1.91756728887558,-3.457069396972656e-05,0.0003,102761.2578125
248,80,32,8000,334178.0,0.0001825682,0.2,790,0.0,-0.002817029893697054,722761.459375,-1.9176864504814148,-6.127357482910156e-05,0.0003,423984.84375
248,81,32,8100,336330.0,4.918894e-05,0.2,800,0.0,-0.0006515271099488019,760109.8203125,-1.9170491397380829,-3.6954879760742188e-06,0.0003,371249.28125
248,82,32,8200,343514.0,0.0004274741,0.2,810,0.0,-0.0028748589385941157,98436.341796875,-1.9144984602928161,1.0073184967041016e-05,0.0003,42447.7109375
248,83,33,8300,346417.0,0.0002322529,0.2,820,0.0,-0.0018844526231987402,1107958.5625,-1.921405440568924,-1.0728836059570312e-06,0.0003,552833.0
249,84,33,8400,348315.0,0.00027075742,0.2,830,0.0,-0.003083758157208649,171261.7578125,-1.91984161734581,1.055002212524414e-05,0.0003,89610.828125
249,85,34,8500,352894.0,0.0005887659,0.2,840,0.0,-0.0030969246392487547,101852.566015625,-1.9235144257545471,3.8683414459228516e-05,0.0003,49362.12890625
249,86,34,8600,357272.0,0.00018278752,0.2,850,0.0,-0.0017773574978491523,632474.15625,-1.924042284488678,-7.867813110351562e-06,0.0003,337933.65625
249,87,34,8700,363080.0,2.8495262e-05,0.2,860,0.0,-0.0008175901231879835,514725.4,-1.9190123915672301,-3.337860107421875e-06,0.0003,286609.71875
248,88,35,8800,368744.0,7.990789e-05,0.2,870,0.0,-0.001781591059989296,1094388.575,-1.9200472831726074,-1.1920928955078125e-07,0.0003,550696.125
249,89,35,8900,372482.0,2.885496e-05,0.2,880,0.0,-0.0008544939385501493,937689.38125,-1.915683341026306,-2.2649765014648438e-06,0.0003,475194.90625
249,90,36,9000,376617.0,5.1310337e-05,0.2,890,0.0,-0.0013665909777046182,491063.9546875,-1.9178462028503418,-2.2649765014648438e-06,0.0003,285672.59375
249,91,36,9100,379816.0,9.193664e-05,0.2,900,0.0,-0.0019319197695949696,426298.4140625,-1.9195902228355408,-7.987022399902344e-06,0.0003,199677.078125
249,92,36,9200,382263.0,9.2988994e-05,0.2,910,0.0,-0.0010683574129870977,296841.21484375,-1.9189121782779694,2.8252601623535156e-05,0.0003,132937.5625
249,93,37,9300,387136.0,0.0003528418,0.2,920,0.0,-0.004078799893250107,142536.03515625,-1.9166573524475097,-2.3603439331054688e-05,0.0003,67134.8671875
249,94,37,9400,392649.0,0.0001275407,0.2,930,0.0,3.753100972971879e-05,816673.021875,-1.9155559062957763,-2.86102294921875e-06,0.0003,339619.71875
249,95,38,9500,396556.0,3.34321e-05,0.2,940,0.0,-0.0006041492706572171,738254.371875,-1.916713386774063,2.771615982055664e-05,0.0003,396986.15625
249,96,38,9600,399144.0,9.101014e-05,0.2,950,0.0,-0.0020245316664841083,370583.065625,-1.9190882444381714,-2.491474151611328e-05,0.0003,218395.359375
249,97,38,9700,401594.0,0.00017081681,0.2,960,0.0,-0.0020101008118217577,163854.995703125,-1.914282923936844,0.00014257431030273438,0.0003,68635.28125
249,98,39,9800,407300.0,0.00021013038,0.2,970,0.0,-0.0016483845261973328,146392.543359375,-1.9091306924819946,4.1425228118896484e-05,0.0003,77176.6953125
249,99,39,9900,409966.0,9.67313e-05,0.2,980,0.0,-0.00147204331769899,942191.73125,-1.9134848654270171,-1.0251998901367188e-05,0.0003,476834.4375
249,100,40,10000,414831.0,0.00032400832,0.2,990,0.0,-0.004119948681909591,152744.54375,-1.9104130685329437,1.0311603546142578e-05,0.0003,77464.4296875
249,101,40,10100,419823.0,0.00012506524,0.2,1000,0.0,-0.0027566067801672034,681111.646875,-1.9109410405158997,3.337860107421875e-06,0.0003,333185.21875
250,102,40,10200,423365.0,6.569415e-05,0.2,1010,0.0,-0.0004608844235917786,801386.725,-1.9130708754062653,-5.245208740234375e-06,0.0003,478818.5625
250,103,41,10300,426793.0,7.454974e-05,0.2,1020,0.0,-0.0012553236316307447,189318.8265625,-1.9136877477169036,1.9073486328125e-05,0.0003,92093.7265625
250,104,41,10400,431366.0,0.00018617221,0.2,1030,0.0,-0.0025868507120321736,317755.8578125,-1.913826733827591,3.874301910400391e-06,0.0003,143808.359375
250,105,41,10500,435113.0,9.1737136e-05,0.2,1040,0.0,-0.0010016821812314446,699329.7171875,-1.9166233956813812,-3.5762786865234375e-06,0.0003,279526.4375
250,106,42,10600,437920.0,0.00025762932,0.2,1050,0.0,-0.002703163960904931,383851.4859375,-1.9124567210674286,7.510185241699219e-06,0.0003,200693.46875
249,107,42,10700,444213.0,0.0009361554,0.2,1060,0.0,-0.006296056974679232,202672.14609375,-1.9088241934776307,2.6524066925048828e-05,0.0003,87194.2734375
249,108,43,10800,446620.0,0.00014764376,0.2,1070,0.0,-0.0006525748045532964,979865.834375,-1.9094254493713378,6.020069122314453e-06,0.0003,437163.4375
249,109,43,10900,452571.0,0.00022521765,0.2,1080,0.0,-0.0023611657103174365,140468.6703125,-1.910466730594635,-8.344650268554688e-06,0.0003,51466.2265625
249,110,44,11000,457548.0,8.342994e-05,0.2,1090,0.0,-0.0013336805677681696,816912.546875,-1.913785022497177,-3.4570693969726562e-06,0.0003,428326.5
249,111,44,11100,460350.0,0.00016248143,0.2,1100,0.0,-0.0019648185178084534,543635.5328125,-1.9048457205295564,5.185604095458984e-06,0.0003,346158.375
249,112,44,11200,467235.0,0.00014477543,0.2,1110,0.0,-0.001493258445043466,218641.81875,-1.9100349426269532,-5.602836608886719e-06,0.0003,124626.8515625
249,113,45,11300,471869.0,0.00014184436,0.2,1120,0.0,-0.0020347984056570565,1306361.3,-1.9126210391521454,3.993511199951172e-06,0.0003,779177.125
249,114,45,11400,475619.0,0.00016126559,0.2,1130,0.0,-0.0020044862816575915,515817.534375,-1.9103131115436554,2.753734588623047e-05,0.0003,231023.125
249,115,46,11500,478593.0,0.0003237634,0.2,1140,0.0,-0.003790215292247012,259285.20625,-1.9119498670101165,-2.0623207092285156e-05,0.0003,122353.15625
249,116,46,11600,482648.0,0.0012233439,0.2,1150,0.0,-0.00846455076825805,235716.6921875,-1.9162982821464538,9.5367431640625e-07,0.0003,103905.0703125
249,117,46,11700,485915.0,0.00026935496,0.2,1160,0.0,-0.000538965859595919,479815.971875,-1.9110002994537354,7.808208465576172e-06,0.0003,293050.125
249,118,47,11800,492215.0,7.267669e-05,0.2,1170,0.0,-0.001339855441437976,241592.17421875,-1.9079992651939393,-1.1086463928222656e-05,0.0003,115622.5078125
249,119,47,11900,497398.0,8.256366e-05,0.2,1180,0.0,-0.0014369800410349853,1046579.790625,-1.9116274297237397,1.5497207641601562e-06,0.0003,425029.0625
249,120,48,12000,501328.0,3.1351785e-05,0.2,1190,0.0,-0.0011596031610679348,599982.565625,-1.9137374937534333,-1.4543533325195312e-05,0.0003,296597.375
249,121,48,12100,505325.0,0.000105059444,0.2,1200,0.0,-0.002064695991703047,534431.6890625,-1.9092018127441406,1.2278556823730469e-05,0.0003,305874.3125
249,122,48,12200,509258.0,6.4277556e-05,0.2,1210,0.0,-0.0010612942522129742,418129.94375,-1.911428201198578,-3.4570693969726562e-06,0.0003,194252.453125
249,123,49,12300,513478.0,8.50772e-05,0.2,1220,0.0,-0.0013235150082891779,363610.1046875,-1.9067773163318633,-7.987022399902344e-06,0.0003,204483.421875
249,124,49,12400,518331.0,0.00017798878,0.2,1230,0.0,-0.00269951169336764,507717.8515625,-1.9089948773384093,8.344650268554688e-07,0.0003,269868.0625
249,125,50,12500,523694.0,8.020881e-05,0.2,1240,0.0,-0.000964686297083972,511545.7390625,-1.908880168199539,2.562999725341797e-06,0.0003,302635.59375
249,126,50,12600,529543.0,5.851091e-05,0.2,1250,0.0,-0.001101240339778542,804595.74375,-1.9090433478355409,-3.814697265625e-06,0.0003,402144.71875
249,127,50,12700,532006.0,1.45691965e-05,0.2,1260,0.0,-0.0003268263462928189,907357.0875,-1.91046399474144,2.2649765014648438e-06,0.0003,425711.5625
249,128,51,12800,535732.0,0.000625259,0.2,1270,0.0,-0.004166805491331615,183059.09375,-1.9108247935771943,9.953975677490234e-06,0.0003,77794.515625
249,129,51,12900,538711.0,0.0004973983,0.2,1280,0.0,-0.004776843881700188,283539.64609375,-1.9115600168704987,1.430511474609375e-05,0.0003,149134.90625
249,130,52,13000,542123.0,0.00037860748,0.2,1290,0.0,-0.003086338613866246,158995.81015625,-1.9127598822116851,-1.7881393432617188e-06,0.0003,75068.8515625
249,131,52,13100,546234.0,0.0005178549,0.2,1300,0.0,-0.004973105112367193,375308.8640625,-1.9159567177295684,1.2636184692382812e-05,0.0003,226286.375
249,132,52,13200,548583.0,0.0004775596,0.2,1310,0.0,-0.00451677951059537,462851.359375,-1.9198508322238923,-1.0728836059570312e-06,0.0003,203754.4375
249,133,53,13300,552402.0,0.0005062022,0.2,1320,0.0,-0.004840266434621298,175769.2046875,-1.9113689363002777,-2.7894973754882812e-05,0.0003,94073.1640625
249,134,53,13400,556709.0,0.00023759602,0.2,1330,0.0,-0.002120989901732173,449737.103125,-1.9122198939323425,4.291534423828125e-06,0.0003,258932.109375
249,135,54,13500,561309.0,5.9840942e-05,0.2,1340,0.0,-0.0006877691133468034,649926.7171875,-1.9126321792602539,-3.2186508178710938e-06,0.0003,280918.34375
249,136,54,13600,563578.0,0.00019351227,0.2,1350,0.0,-0.0025897001783505404,512630.7703125,-1.9119075894355775,2.8848648071289062e-05,0.0003,245800.9375
249,137,54,13700,566896.0,0.0003182828,0.2,1360,0.0,-0.003194253780384315,171522.0953125,-1.9064880847930907,2.9861927032470703e-05,0.0003,87083.265625
249,138,55,13800,573997.0,0.000104710256,0.2,1370,0.0,-0.0017013439581205602,256108.3171875,-1.9045864462852478,3.933906555175781e-06,0.0003,118747.140625
249,139,55,13900,578236.0,5.9198588e-05,0.2,1380,0.0,-0.0009931378411238256,1680903.03125,-1.9039864897727967,1.2516975402832031e-06,0.0003,919646.3125
249,140,56,14000,582180.0,0.000176452,0.2,1390,0.0,-0.0018248366954139784,330847.63125,-1.9055127203464508,9.119510650634766e-06,0.0003,131333.703125
249,141,56,14100,588680.0,0.000121220684,0.2,1400,0.0,-0.0013530073796573562,298910.409375,-1.901801437139511,1.1324882507324219e-06,0.0003,170793.578125
249,142,56,14200,590530.0,7.1779876e-05,0.2,1410,0.0,-0.0012175778345408616,1188569.51875,-1.9005873143672942,1.7881393432617188e-07,0.0003,661429.125
249,143,57,14300,596168.0,0.001456002,0.2,1420,0.0,-0.0067715130344367935,105956.0125,-1.9034379124641418,1.6093254089355469e-06,0.0003,44544.90625
249,144,57,14400,599445.0,0.00026734546,0.2,1430,0.0,0.0012360314525722061,1254449.071875,-1.9010134756565094,-1.1920928955078125e-07,0.0003,769114.0
249,145,58,14500,602216.0,0.00049939135,0.2,1440,0.0,-0.003935548858680704,294946.7359375,-1.8972630321979522,3.7550926208496094e-06,0.0003,126852.6875
249,146,58,14600,608997.0,0.0006184602,0.2,1450,0.0,-0.004689935244095977,178623.2890625,-1.8938639402389525,1.0728836059570312e-06,0.0003,83385.2578125
249,147,58,14700,612766.0,0.00013896279,0.2,1460,0.0,-0.001876468877071602,955517.54375,-1.9009747564792634,7.748603820800781e-07,0.0003,441856.78125
249,148,59,14800,616978.0,0.00031928724,0.2,1470,0.0,-0.0032185531112190803,392272.959375,-1.906891292333603,6.556510925292969e-07,0.0003,199294.421875
249,149,59,14900,619504.0,0.00013016045,0.2,1480,0.0,-0.0013168620476790237,405447.0640625,-1.9015502452850341,-2.384185791015625e-06,0.0003,252088.21875
249,150,60,15000,623965.0,0.0005373358,0.2,1490,0.0,-0.005656854686094448,189614.1234375,-1.8954178094863892,4.887580871582031e-06,0.0003,98797.6484375
249,151,60,15100,628165.0,0.00013884011,0.2,1500,0.0,0.0006631072767049773,492511.934375,-1.8944668769836426,1.5497207641601562e-06,0.0003,270757.65625
249,152,60,15200,632374.0,6.0139948e-05,0.2,1510,0.0,-0.001184043235207355,353546.6875,-1.8983632683753968,-1.430511474609375e-06,0.0003,172731.328125
249,153,61,15300,636222.0,0.00014987795,0.2,1520,0.0,-0.0018785751948598773,467297.9140625,-1.8947297394275666,5.364418029785156e-07,0.0003,271588.5625
249,154,61,15400,638708.0,0.00017667282,0.2,1530,0.0,-0.002340619887399953,482115.9875,-1.892465478181839,2.3245811462402344e-06,0.0003,199462.1875
249,155,62,15500,644117.0,0.00025620603,0.2,1540,0.0,-0.003570506044343347,232050.040625,-1.8858426570892335,7.152557373046875e-07,0.0003,111960.328125
249,156,62,15600,646953.0,0.00018886337,0.2,1550,0.0,-0.0019216093554859982,797535.159375,-1.8896394610404967,3.5762786865234375e-07,0.0003,413684.78125
249,157,62,15700,654526.0,0.00025870997,0.2,1560,0.0,-0.0026242678436801726,207305.85234375,-1.8919259428977966,5.602836608886719e-06,0.0003,103797.203125
249,158,63,15800,656849.0,0.00016641394,0.2,1570,0.0,-0.001356868878883688,1118198.69375,-1.893581885099411,-5.960464477539062e-07,0.0003,529710.4375
249,159,63,15900,658878.0,0.00029228668,0.2,1580,0.0,-0.002194937874264724,122419.08359375,-1.895454430580139,1.2934207916259766e-05,0.0003,73545.4921875
249,160,64,16000,664596.0,0.0016057043,0.2,1590,0.0,-0.010641167332505575,116508.312109375,-1.8896721661090852,6.318092346191406e-06,0.0003,48179.41015625
249,161,64,16100,667760.0,0.00050938973,0.2,1600,0.0,-0.0009765339658770244,975806.16875,-1.881985640525818,1.1324882507324219e-06,0.0003,567639.1875
249,162,64,16200,672476.0,0.0001568282,0.2,1610,0.0,-0.002007093587599229,311786.7671875,-1.8780679106712341,1.6689300537109375e-06,0.0003,166736.984375
249,163,65,16300,675761.0,7.469683e-05,0.2,1620,0.0,-0.0009385509722051211,707271.115625,-1.891058874130249,5.364418029785156e-07,0.0003,296003.90625
249,164,65,16400,680939.0,0.0001655668,0.2,1630,0.0,-0.0015596106644807151,211151.025,-1.8747786343097688,4.231929779052734e-06,0.0003,108439.6953125
249,165,66,16500,685512.0,8.3268154e-05,0.2,1640,0.0,-0.0008069231479566952,797848.14375,-1.8812640607357025,-4.76837158203125e-06,0.0003,401132.03125
249,166,66,16600,688584.0,3.9607236e-05,0.2,1650,0.0,-0.0006910573518325691,732250.646875,-1.8839315533638001,1.6689300537109375e-06,0.0003,372198.6875
249,167,66,16700,692877.0,0.00029626695,0.2,1660,0.0,-0.0035352579659956975,289815.99375,-1.881964200735092,7.152557373046875e-06,0.0003,147121.6875
249,168,67,16800,696264.0,7.147026e-05,0.2,1670,0.0,-0.0007241516846988816,578472.2828125,-1.8925421237945557,1.7881393432617188e-06,0.0003,284729.90625
250,169,67,16900,698552.0,0.00026769337,0.2,1680,0.0,-0.002468829320241639,257926.57265625,-1.8846851468086243,-5.7220458984375e-06,0.0003,129835.8046875
249,170,68,17000,704108.0,0.00021141928,0.2,1690,0.0,-0.0014540704858518438,130773.263671875,-1.8877732753753662,1.1980533599853516e-05,0.0003,74975.703125
