Episode,Loss
601,-303139.71875
602,-141688.8125
603,-402609.03125
604,-87054.6875
605,-282721.59375
606,-385595.46875
607,-254634.046875
608,-262727.5
609,-137444.171875
610,-235547.640625
611,-458073.375
612,-290204.6875
613,-178065.84375
614,-274476.53125
615,-246807.6875
616,-397144.78125
617,-229229.875
618,-724738.6875
619,-133603.25
620,-100386.8359375
621,-401921.65625
622,-296727.8125
623,-222519.78125
624,-373905.21875
625,-381791.625
626,-432233.65625
627,-263185.0625
628,-127828.96875
629,-104407.09375
630,-149636.921875
631,-411032.875
632,-111700.59375
633,-410205.75
634,-165025.28125
635,-478462.625
636,-148622.078125
637,-472333.5625
638,-353833.125
639,-566979.0625
640,-141950.28125
641,-138287.015625
642,-490237.71875
643,-140176.1875
644,-60766.8359375
645,-231563.796875
646,-350454.3125
647,-451577.75
648,-371446.375
649,-517921.3125
650,-86976.3359375
651,-518137.4375
652,-219756.8125
653,-448398.9375
654,-479981.375
655,-585991.0625
656,-369721.0
657,-216238.140625
658,-561639.125
659,-786220.75
660,-434068.34375
661,-337520.1875
662,-605684.625
663,-353355.28125
664,-268992.875
665,-353391.71875
666,-171215.84375
667,-203326.09375
668,-209935.0
669,-436550.40625
670,-103697.4375
671,-219460.203125
672,-860518.25
673,-329834.125
674,-513004.875
675,-93370.046875
676,-238389.875
677,-904478.0
678,-554438.0
679,-590435.9375
680,-270792.96875
681,-744678.375
682,-503953.25
683,-364188.875
684,-325641.5625
685,-313355.40625
686,-225344.6875
687,-619157.125
688,-200752.640625
689,-405603.75
690,-425872.75
691,-701094.5
692,-354047.25
693,-459707.28125
694,-148289.59375
695,-217248.046875
696,-307865.71875
697,-108765.3046875
698,-276021.125
699,-949257.125
700,-341426.25
701,-855833.5625
702,-77216.7890625
703,-100875.765625
704,-269109.5
705,-732504.6875
706,-543344.25
707,-617711.375
708,-326128.28125
709,-255147.28125
710,-684177.75
711,-312354.84375
712,-691424.625
713,-101367.234375
714,-830037.0625
715,-576483.875
716,-299679.875
717,-805507.6875
718,-680112.5625
719,-671631.75
720,-290523.09375
721,-397147.15625
722,-233136.484375
723,-94463.421875
724,-225112.546875
725,-838820.125
726,-235355.828125
727,-1526559.625
728,-101933.40625
729,-403063.75
730,-633751.8125
731,-92386.265625
732,-816962.4375
733,-653742.6875
734,-114145.171875
735,-145108.859375
736,-521810.375
737,-441744.25
738,-494944.71875
739,-947196.0
740,-662851.9375
741,-616794.3125
742,-94937.625
743,-321343.1875
744,-477588.78125
745,-821399.9375
746,-771140.0
747,-324235.09375
748,-394782.8125
749,-462179.4375
750,-902879.125
751,-114985.90625
752,-424823.625
753,-706517.25
754,-553702.1875
755,-250913.75
756,-41571.0859375
757,-607498.0625
758,-1018075.8125
759,-484565.125
760,-309624.40625
761,-487577.28125
762,-1305949.25
763,-393210.21875
764,-511384.3125
765,-831724.5
766,-512899.4375
767,-701428.6875
768,-187663.9375
769,-337045.59375
770,-698525.0
771,-701341.625
772,-513424.0
773,-263489.5625
774,-880007.9375
775,-773719.6875
776,-414036.46875
777,-619964.75
778,-804008.8125
779,-573589.375
780,-546318.125
781,-540638.0625
782,-360647.46875
783,-618546.4375
784,-355330.9375
785,-1045311.5625
786,-302118.0625
787,-884018.3125
788,-1132240.5
789,-603535.125
790,-446643.125
791,-273912.125
792,-554317.125
793,-393795.0625
794,-627555.6875
795,-590943.8125
796,-1141696.375
797,-1048265.9375
798,-568588.8125
799,-439277.5
800,-742093.25
801,-347391.96875
802,-724862.3125
803,-201830.859375
804,-456389.53125
805,-575586.875
806,-414765.5625
807,-185135.359375
808,-546635.8125
809,-588671.5625
810,-321949.75
811,-462719.71875
812,-468724.4375
813,-602039.1875
814,-1121905.25
815,-303934.84375
816,-356783.84375
817,-592118.375
818,-714937.375
819,-326862.8125
820,-437587.3125
821,-1238693.75
822,-989808.75
823,-843547.0
824,-449059.75
825,-552944.375
826,-911763.4375
827,-1360223.125
828,-532091.9375
829,-996175.0
830,-912304.0
831,-708325.6875
832,-724742.5625
833,-633646.25
834,-242986.15625
835,-566549.4375
836,-361676.0
837,-271617.0
838,-832742.625
839,-423180.125
840,-103640.2734375
841,-483172.53125
842,-908445.1875
843,-482904.1875
844,-627571.3125
845,-965984.0
846,-258403.75
847,-779829.6875
848,-762749.625
849,-547470.6875
850,-1657506.75
851,-216254.125
852,-533813.25
853,-413730.625
854,-888575.6875
855,-469889.5625
856,-430948.5625
857,-364918.25
858,-961175.25
859,-1677903.625
860,-717982.3125
861,-270256.84375
862,-722326.25
863,-436209.09375
864,-1307281.375
865,-394034.40625
866,-792360.9375
867,-613433.625
868,-1060346.5
869,-131411.25
870,-462828.5
871,-735600.875
872,-691434.875
873,-637971.9375
874,-936482.625
875,-676443.625
876,-1211852.875
877,-655888.25
878,-926796.0625
879,-960713.6875
880,-550601.8125
881,-120395.140625
882,-771358.875
883,-636696.5625
884,-614065.875
885,-560440.25
886,-1200266.625
887,-392128.21875
888,-358162.03125
889,-881582.5
890,-637542.1875
891,-1011339.75
892,-779589.0
893,-327832.875
894,-305270.59375
895,-845632.375
896,-2235362.0
897,-1119499.125
898,-845336.1875
899,-174960.6875
900,-708581.625
901,-515893.65625
902,-1052842.0
903,-914139.8125
904,-830694.875
905,-489732.21875
906,-914045.125
907,-807287.5
908,-435208.15625
909,-579926.6875
910,-684110.3125
911,-871223.9375
912,-1388194.25
913,-120029.4140625
914,-2175981.0
915,-867011.875
916,-1362734.375
917,-629431.6875
918,-2497837.25
919,-902554.9375
920,-616077.4375
921,-174750.234375
922,-727899.0
923,-1023063.75
924,-794443.5
925,-1808129.875
926,-417181.5625
927,-547644.75
928,-562478.8125
929,-1012059.3125
930,-313106.9375
931,-904538.625
932,-1052612.5
933,-937432.0625
934,-1482505.5
935,-1523456.875
936,-984465.4375
937,-492101.6875
938,-521179.15625
939,-791362.5
940,-828646.25
941,-460033.125
942,-787063.75
943,-472561.71875
944,-776586.625
945,-775996.625
946,-927935.5625
947,-611937.1875
948,-605261.5
949,-262666.28125
950,-537347.5625
951,-1196476.0
952,-44908.22265625
953,-1329424.5
954,-647923.375
955,-849889.0
956,-958093.0625
957,-169202.46875
958,-3471166.0
959,-2385251.5
960,-1969783.75
961,-1449097.625
962,-572590.875
963,-1623371.0
964,-1299511.75
965,-929096.1875
966,-993448.4375
967,-957967.8125
968,-537291.25
969,-850916.4375
970,-426093.75
971,-1089310.875
972,-609304.8125
973,-685600.0
974,-410041.1875
975,-1183903.25
976,-627584.5625
977,-167652.109375
978,-645715.125
979,-1501579.25
980,-364461.84375
981,-1852750.75
982,-313467.09375
983,-452177.15625
984,-1318994.25
985,-716873.4375
986,-1091712.375
987,-1947844.625
988,-1278547.625
989,-830248.6875
990,-162246.34375
991,-136950.796875
992,-890938.125
993,-1295482.0
994,-896399.75
995,-1345311.375
996,-2815333.25
997,-298728.34375
998,-1185971.375
999,-1319393.125
1000,-589864.5625
1001,-1443348.875
1002,-1440297.75
1003,-544530.75
1004,-1242367.5
1005,-1126549.125
1006,-925951.5
1007,-707440.0625
1008,-2041556.375
1009,-690675.875
1010,-308009.59375
1011,-1406079.5
1012,-2672832.25
1013,-534046.3125
1014,-1349645.25
1015,-1024138.8125
1016,-2197598.75
1017,-1204267.0
1018,-896623.625
1019,-507666.4375
1020,-830408.75
1021,-1852435.25
1022,-1238501.625
1023,-1674201.25
1024,-224788.921875
1025,-617865.25
1026,-803992.1875
1027,-914728.25
1028,-2070920.0
1029,-1079400.625
1030,-754783.875
1031,-1644282.5
1032,-1025437.75
1033,-1688249.5
1034,-771523.625
1035,-1095289.875
1036,-431528.6875
1037,-772596.75
1038,-1701460.625
1039,-243137.34375
1040,-1476507.375
1041,-564715.8125
1042,-1544391.375
1043,-424986.375
1044,-1553374.75
1045,-1148479.375
1046,-2012979.625
1047,-2250126.5
1048,-1065341.0
1049,-1893884.375
1050,-2467773.75
1051,-1515238.125
1052,-494511.0625
1053,-1071017.125
1054,-669733.3125
1055,-2208421.0
1056,-1174035.375
1057,-1820346.625
1058,-1118062.125
1059,-746758.0
1060,-1325161.0
1061,-2218544.5
1062,-1443876.5
1063,-805887.4375
1064,-2031948.0
1065,-1270591.125
1066,-1897952.5
1067,-1450642.25
1068,-788447.5625
1069,-363298.15625
1070,-701093.4375
1071,-2527231.5
1072,-1540800.25
1073,-3304610.75
1074,-2195818.0
1075,-3155536.5
1076,-783512.125
1077,-2488162.0
1078,-1740430.375
1079,-1012881.3125
1080,-2008751.875
1081,-679803.375
1082,-1124526.625
1083,-1021182.125
1084,-1645527.125
1085,-1434048.0
1086,-840152.625
1087,-1410810.625
1088,-533750.9375
1089,-2087140.25
1090,-1097797.875
1091,-655461.5625
1092,-356834.5625
1093,-411088.8125
1094,-1384558.0
1095,-526255.4375
1096,-1096352.375
1097,-565140.4375
1098,-505392.46875
1099,-1268568.75
1100,-2170581.0
1101,-1707208.25
1102,-721698.9375
1103,-1878715.0
1104,-210378.75
1105,-1141914.75
1106,-2644804.5
1107,-942507.125
1108,-1778650.375
1109,-1079231.75
1110,-2417996.25
1111,-399287.0
1112,-1259315.25
1113,-1202110.125
1114,-1781862.125
1115,-2049558.25
1116,-1362656.5
1117,-834744.375
1118,-1614378.875
1119,-544788.875
1120,-804103.875
1121,-2462218.5
1122,-715473.3125
1123,-537018.25
1124,-2537361.75
1125,-865374.9375
1126,-1378572.375
1127,-718819.3125
1128,-1206805.625
1129,-3098687.0
1130,-1380543.75
1131,-1466945.0
1132,-895025.0
1133,-1021594.4375
1134,-1589204.75
1135,-395487.03125
1136,-1289057.5
1137,-881390.8125
1138,-2366553.25
1139,-2571051.5
1140,-1962787.875
1141,-652395.6875
1142,-2959575.75
1143,-2042826.875
1144,-1127074.625
1145,-2134276.75
1146,-3286406.25
1147,-1981705.25
1148,-1901307.5
1149,-595325.6875
1150,-1474312.0
1151,-4123475.0
1152,-3452847.0
1153,-2437466.75
1154,-1370878.75
1155,-666462.9375
1156,-859648.625
1157,-21031.982421875
1158,-3538769.0
1159,-2973945.75
1160,-721500.0625
1161,-629742.25
1162,-1811781.875
1163,-1555714.5
1164,-979871.375
1165,-1488074.125
1166,-2201763.5
1167,-2548725.0
1168,-1719584.125
1169,-1987765.25
1170,-1677539.125
1171,-1930201.5
1172,-5628348.5
1173,-1486320.375
1174,-2894493.25
1175,-1291340.75
1176,-1166263.875
1177,-3190118.5
1178,-2522841.75
1179,-1664423.0
1180,-1271646.0
1181,-1572499.25
1182,-1059839.625
1183,-1932736.0
1184,-1035248.0
1185,-2134952.25
1186,-444830.625
1187,-1040963.9375
1188,-1569727.25
1189,-2850523.0
1190,-1040404.25
1191,-787790.9375
1192,-1789507.5
1193,-1186335.125
1194,-2962479.25
1195,-943674.3125
1196,-2976710.0
1197,-1400794.25
1198,-483500.0
1199,-1971920.5
1200,-1226002.0
1201,-635316.8125
1202,-1162162.0
1203,-2628968.5
1204,-918132.75
1205,-1028628.5625
1206,-1884466.5
1207,-1020870.1875
1208,-1868455.875
1209,-3311442.5
1210,-3084636.75
1211,-953867.625
1212,-2256012.75
1213,-3103689.0
1214,-610629.9375
1215,-2457319.25
1216,-1600461.5
1217,-1211702.0
1218,-1442106.0
1219,-1703064.125
1220,-2855389.25
1221,-1409662.875
1222,-4337075.0
1223,-410016.8125
1224,-1384494.125
1225,-3547894.5
1226,-2418592.75
1227,-3683981.75
1228,-3146605.5
1229,-538826.375
1230,-1875626.5
1231,-1873215.0
1232,-1218056.75
1233,-581824.8125
1234,-197699.09375
1235,-2795787.0
1236,-1010347.3125
1237,-3469506.25
1238,-1704048.375
1239,-1668029.5
1240,17931.876953125
1241,-1037878.8125
1242,-445596.0625
1243,-4405707.5
1244,-3236936.0
1245,-3124308.75
1246,-911271.0625
1247,-2753069.25
1248,-1532169.75
1249,-231420.578125
1250,-1696790.75
1251,-1537564.25
1252,-2318619.75
1253,-1429344.625
1254,-2716176.0
1255,-2206428.5
1256,-2718049.75
1257,-137889.21875
1258,-1095781.25
1259,-167576.640625
1260,-4305976.5
1261,-1398792.375
1262,-3885571.0
1263,-1017216.0625
1264,-807523.9375
1265,-2504551.0
1266,-416433.09375
1267,-2711604.0
1268,-3249462.0
1269,-4415547.0
1270,-892718.125
1271,-1017134.5625
1272,-767971.3125
1273,-1212320.75
1274,-4047975.25
1275,-1902641.5
1276,-1501252.75
1277,-629291.375
1278,-2372857.0
1279,-2373942.5
1280,-2759159.75
1281,-1268809.5
1282,-726466.875
1283,-1678014.25
1284,-2117508.25
1285,-1935119.25
1286,-1168350.0
1287,-2063257.125
1288,-3640437.75
1289,-2021339.25
1290,-4503363.0
1291,-563903.75
1292,-1207416.125
1293,-4151189.25
1294,-978413.4375
1295,-3526558.25
1296,-804513.875
1297,-1407145.625
1298,-1980226.5
1299,-2726163.0
1300,-2507315.75
1301,-2886593.75
1302,-2163416.25
1303,-1458287.0
1304,-661015.3125
1305,-844502.9375
1306,-2895766.75
1307,-1509422.75
1308,-478114.28125
1309,-3210305.5
1310,-1253343.75
1311,-1712774.0
1312,-3015616.0
1313,-1375799.25
1314,-2236408.0
1315,-2801286.5
1316,-1653896.75
1317,-445653.5625
1318,-2317074.0
1319,-866628.375
1320,-1969466.125
1321,-1941647.25
1322,-2384307.25
1323,-1775270.375
1324,-2349362.5
1325,-2414192.25
1326,-1517238.5
1327,-274488.4375
1328,-1763477.125
1329,-1174204.125
1330,-2445503.75
1331,-1826908.0
1332,-2996091.5
1333,-1314446.25
1334,-903238.25
1335,-4545882.5
1336,-2291476.5
1337,-3047867.0
1338,-2663074.75
1339,-851428.75
1340,-2516865.25
1341,-3494255.5
1342,154168.3125
1343,-546586.75
1344,-1125529.625
1345,-2688383.5
1346,-2439032.5
1347,-926835.8125
1348,-2350191.5
1349,-909044.625
1350,-3357318.25
1351,-1092146.5
1352,-68439.2734375
1353,-3479198.75
1354,-456185.875
1355,-322035.0625
1356,-840648.6875
1357,-1897078.0
1358,-2672456.25
1359,-5072563.0
1360,-3410692.5
1361,-1491437.0
1362,-1490677.875
1363,-3937090.25
1364,-1296985.875
1365,-4092645.5
1366,-2604863.25
1367,-3397266.0
1368,-2739595.5
1369,-1989324.75
1370,-860029.3125
1371,-2306487.0
1372,-3268375.0
1373,-932919.6875
1374,-585123.0
1375,-1019612.0
1376,-800709.1875
1377,-2175817.75
1378,-816201.375
1379,-3748125.75
1380,-2973251.0
1381,-3132946.0
1382,-724055.5625
1383,-1842524.625
1384,-1043033.375
1385,-1434055.375
1386,-1347047.375
1387,-895475.5
1388,-2188632.5
1389,-1116325.5
1390,-582933.6875
1391,-3643760.5
1392,-1527568.625
1393,-2080793.5
1394,-2416436.5
1395,-1880611.25
1396,-1712783.75
1397,-587831.375
1398,-1923766.5
1399,-1602673.375
1400,-400250.03125
1401,-841863.6875
1402,-2468361.25
1403,-1129479.25
1404,-2553567.75
1405,-3072942.25
1406,-923976.25
1407,-1763143.125
1408,-5314818.5
1409,-2495231.75
1410,-2713486.5
1411,-1010810.1875
1412,-3424029.25
1413,-2255702.75
1414,-1921196.125
1415,-4835972.5
1416,-1747608.125
1417,-2631842.0
1418,-928714.875
1419,-3090817.5
1420,-2197651.5
1421,-2736607.5
1422,-1037997.875
1423,-714280.25
1424,-405204.75
1425,-2738145.75
1426,-3585848.5
1427,-673710.3125
1428,-1845103.0
1429,-1002838.1875
1430,-614884.25
1431,-1516509.0
1432,-6060509.5
1433,-4246472.5
1434,-996876.4375
1435,-492540.125
1436,-1626318.75
1437,-2786476.25
1438,-3112172.5
1439,-2139755.5
1440,-5193863.0
1441,-6128164.0
1442,-1916956.125
1443,-3863019.5
1444,-4726091.0
1445,-2261644.75
1446,-1948917.0
1447,-2946439.75
1448,-3418041.5
1449,-6779289.5
1450,-6350558.5
1451,-1666778.0
1452,-2075352.75
1453,-1134977.125
1454,-1395831.875
1455,-1813782.625
1456,-2366118.75
1457,-3605808.0
1458,-1326371.125
1459,-1037605.125
1460,-1683982.0
1461,-4278344.0
1462,-4793856.5
1463,-3245151.75
1464,-2008020.0
1465,-1703262.25
1466,-865051.8125
1467,-3803731.75
1468,-1875596.375
1469,-4525346.0
1470,-3567448.0
1471,-2705112.0
1472,-2035542.5
1473,-1998424.375
1474,-3264223.5
1475,-3616354.25
1476,-846574.4375
1477,-3526568.25
1478,-5530051.5
1479,-3091280.75
1480,-4137525.75
1481,-1689187.125
1482,-7325443.5
1483,-500052.15625
1484,-346638.46875
1485,-1345420.0
1486,-7788922.5
1487,-1372466.375
1488,-2802869.25
1489,-1759150.5
1490,-1423096.25
1491,-223976.546875
1492,-2349994.0
1493,-5153984.0
1494,-497594.0625
1495,-4832998.0
1496,-5311750.0
1497,-4976734.0
1498,-5549419.0
1499,-103124.921875
1500,-1317697.625
1501,-3198609.0
1502,-2853167.0
1503,-1674481.0
1504,-3049967.75
1505,-2854545.5
1506,-8139803.0
1507,-2029400.875
1508,-623326.0
1509,-2209595.0
1510,-3563498.75
